chr15	64075150	64076523	Fam49b
chr4	140977606	140978736	Atp13a2
chr11	97003048	97004145	Sp6
chr14	12090058	12091591	Ptprg
chr4	131849723	131851031	Mecr
chr9	53271191	53272748	Ddx10
chr18	61035177	61036643	Cdx1
chr8	69880618	69883474	Cilp2
chr11	115231313	115232552	Grin2c
chr11	117790126	117792983	6030468B19Rik
chr7	139565754	139567226	Nkx6-2
chr10	95684811	95685759	Nudt4
chr17	55952228	55954462	Ebi3
chr15	81020531	81023049	Sgsm3
chr8	14560322	14562554	Cln8
chr7	66303360	66305246	Mir7057
chr9	60482043	60482747	Thsd4
chr2	27212193	27212773	Sardh
chr6	143393628	143394716	4930579D09Rik
chr15	8580604	8581916	Slc1a3
chr5	140739904	140740347	Amz1
chr18	34675455	34680459	Cdc23
chr8	46919655	46921935	Enpp6
chr2	156751978	156752899	Myl9
chr15	10952730	10954381	C1qtnf3
chr8	54119589	54121442	Vegfc
chr12	100393052	100393814	Gm10432
chr17	24463223	24464235	Pgp
chr11	96133248	96134616	Ttll6
chr6	94857792	94858941	4930511E03Rik
chr11	94791630	94792688	Tmem92
chr13	52865882	52866915	Auh
chr1	132101755	132103097	Mfsd4a
chr11	106199899	106202902	Strada
chr2	93166644	93167721	Trp53i11
chr6	71452624	71453427	Rmnd5a
chr13	24437124	24437925	Cmah
chr2	102943809	102944792	Cd44
chr4	109136295	109137520	Osbpl9
chr12	9006721	9008049	Ttc32
chrX	38246852	38247490	Tmem255a
chr11	120063385	120066362	Aatk
chr18	25174308	25174908	AW554918
chr13	51688260	51689510	Secisbp2
chr17	73949398	73950578	Xdh
chr2	168120536	168121171	E130018N17Rik
chr1	164301942	164302527	Blzf1
chr12	111445560	111446065	Tnfaip2
chr2	153045612	153046910	Xkr7
chr8	14988986	14989784	Kbtbd11
chr6	88116299	88117613	Mir6376
chr11	119810191	119811962	Rptoros
chr17	12099348	12099865	Agpat4
chr8	11506242	11508039	Naxd
chr5	137430385	137431306	Zan
chr15	73117646	73119046	Chrac1
chr5	137553122	137554448	Actl6b
chr11	76064047	76065045	Rflnb
chr17	35850859	35851409	Mdc1
chr4	44962275	44963986	Grhpr
chr7	134519042	134520226	D7Ertd443e
chr5	135324809	135325293	Fkbp6
chr18	34382864	34383470	Reep5
chr2	84592402	84593585	Ctnnd1
chr7	27544820	27545626	Pld3
chr4	59886583	59888738	Slc46a2
chr8	11333911	11335607	Col4a1
chr8	94898558	94899824	Ccdc102a
chr13	43764976	43765837	Cd83
chr6	99241047	99242544	Foxp1
chr14	36873623	36874493	Ccser2
chr7	142524280	142526622	Mrpl23
chr1	92051785	92053031	Hdac4
chr5	36026824	36027414	Afap1
chr2	27235489	27237950	Sardh
chr14	12132744	12134141	Ptprg
chr8	119403593	119404352	Mlycd
chr7	100960856	100961739	P2ry6
chr15	84126190	84127487	Pnpla5
chr16	14181871	14182953	Nde1
chr10	93482533	93483463	Hal
chr5	30621987	30625689	Mir5625
chr10	60744611	60745575	Slc29a3
chr11	31816381	31817012	D630024D03Rik
chr1	151997552	152000013	1700025G04Rik
chr10	80215041	80215872	Pwwp3a
chr13	55486108	55488745	Dbn1
chr19	5711021	5712575	Kcnk7
chr6	108695159	108696658	0610040F04Rik
chr11	95634596	95635775	Phb
chr6	115729889	115731063	Tmem40
chr1	59516062	59517401	Gm973
chr19	5665560	5665886	Sipa1
chr2	118793656	118794243	Disp2
chr15	10933530	10934778	C1qtnf3
chr9	14866526	14867667	Gpr83
chr10	39539968	39542815	Traf3ip2
chr8	88626202	88628182	Snx20
chr1	194618830	194621101	Plxna2
chr4	139212077	139212510	Capzb
chr3	96098065	96099604	Otud7b
chr4	43903622	43904992	Reck
chr7	80530593	80531327	Blm
chr15	82216735	82217543	Shisa8
chr5	32239018	32240047	Plb1
chr17	5729213	5731251	3300005D01Rik
chr8	71689112	71690474	Insl3
chr8	107551269	107552883	Mir140
chr17	23966452	23967615	Prss30
chr1	121154545	121155853	Celrr
chr2	35244302	35244878	Gsn
chr10	61807633	61808474	H2afy2
chr5	76078101	76080184	Srd5a3
chr11	72544413	72545353	Spns3
chr11	61652815	61655088	Grap
chr2	62331638	62332866	Dpp4
chr5	98032793	98033582	Antxr2
chr18	70521982	70522985	Mir6357
chr11	95749268	95751462	Zfp652
chr11	5055871	5056558	Rasl10a
chr6	148354383	148355262	Rps4l
chr19	43679362	43680474	BC037704
chr13	13783347	13786022	Gng4
chr19	14634988	14636221	Tle4
chr5	142498825	142499581	Papolb
chr2	172851344	172852558	Bmp7
chr8	25051614	25053370	Htra4
chr6	84314880	84317582	Gm10445
chr3	96293017	96294444	Fcgr1
chr4	43592965	43594143	Msmp
chr16	93031531	93032751	Runx1
chr18	12229701	12230631	Npc1
chr17	27761302	27762440	Spdef
chr3	51073048	51074582	Noct
chr4	106955422	106957158	Ssbp3
chr8	70408252	70410057	Crtc1
chr15	84685076	84686122	Prr5
chr5	53400905	53403276	Smim20
chr7	132652836	132653456	Lhpp
chr2	173260770	173261158	Pmepa1
chr13	52099834	52101028	4921525O09Rik
chr1	74715111	74716102	Cyp27a1
chr19	46697906	46699596	As3mt
chr11	119708807	119711354	Rptor
chr19	10936992	10937552	Ptgdr2
chr2	128156440	128157665	Bcl2l11
chr1	152528520	152529487	Rgl1
chr6	148993635	148995058	Sinhcaf
chr6	17837435	17838306	St7
chr10	80281463	80282595	Mir6911
chr18	67605203	67606695	Spire1
chr3	88762193	88762861	Syt11
chr11	102777449	102779029	Adam11
chr19	5612977	5613412	Kat5
chr2	158066401	158066974	2010009K17Rik
chr14	48201968	48203102	Gm6498
chr2	6079581	6081485	Proser2
chr11	24179794	24180283	Bcl11a
chr19	45036851	45037270	Pdzd7
chr2	140784374	140785489	Flrt3
chr17	5097239	5097977	Arid1b
chr15	97879985	97880994	Vdr
chr7	126825272	126826059	Fam57b
chr16	65174266	65175377	Htr1f
chr11	119954006	119955867	Baiap2
chr17	46628548	46631986	Ptk7
chr12	19387544	19388430	5730507C01Rik
chr11	58994019	58996824	Trim11
chr4	135563161	135564369	Grhl3
chr1	40007356	40008869	Il1r2
chr1	132530272	132531103	Cntn2
chr4	56992768	56993811	Frrs1l
chrY	144205	146407	Gm29089
chr7	96656543	96658040	Gm15413
chr8	11450496	11453769	E230013L22Rik
chr2	19004608	19006751	4930426L09Rik
chr1	184727599	184727971	Hlx
chr2	25317799	25319638	Grin1
chr5	113151025	113153639	2900026A02Rik
chr6	90800269	90801397	Iqsec1
chr17	86300408	86302058	2010106C02Rik
chr2	75977555	75978475	Ttc30a2
chr15	23035745	23036957	Cdh18
chr3	96194870	96195430	Bola1
chr10	74989834	74991064	Gnaz
chr17	34447895	34449989	Btnl4
chr15	10598201	10599980	Gm10389
chr17	28171070	28172857	Zfp523
chr12	112866701	112868979	Gpr132
chr5	74262724	74263498	Rasl11b
chr11	113554987	113556945	Slc39a11
chr2	31464038	31464934	Ass1
chr17	46055671	46057585	Vegfa
chr3	87952160	87953359	Crabp2
chr7	4704698	4705972	Brsk1
chr2	158207564	158211402	1700060C20Rik
chr7	99153598	99156130	Uvrag
chr6	88544915	88546072	Sec61a1
chr1	118968770	118969863	Mir6346
chr8	26961146	26962560	Zfp703
chr14	12156427	12157301	Ptprg
chr7	100644939	100645982	Plekhb1
chr11	87811425	87812096	Lpo
chr7	132753807	132755117	Fam53b
chr7	16907875	16910346	Ptgir
chr9	120679427	120680283	5830454E08Rik
chr6	29181181	29181854	Prrt4
chr2	165947718	165948512	Ncoa3
chr15	78244110	78245522	Ncf4
chr2	178238100	178239619	Phactr3
chr16	22160522	22164219	Igf2bp2
chr3	122339855	122340987	Mir760
chr10	77588905	77591493	Pttg1ip
chr8	84934699	84938172	Mast1
chr19	10272264	10273609	Dagla
chrX	134685005	134687266	B230119M05Rik
chr7	110795842	110797307	Ampd3
chr11	59384077	59385395	Prss38
chr2	29858132	29859634	Cercam
chr7	29253100	29254862	2200002D01Rik
chr15	27625054	27625981	Otulin
chr11	82928955	82934127	Unc45b
chr19	45833570	45834247	Kcnip2
chr7	79709700	79710877	Kif7
chr2	113673921	113675460	Fmn1
chr11	83736959	83737968	Wfdc21
chr1	193034629	193036782	Syt14
chr11	119813799	119814497	Rptoros
chr1	193329068	193330982	Lamb3
chr8	115304483	115305179	Maf
chr17	57073548	57074192	Dennd1c
chr14	73161715	73164009	Rcbtb2
chr8	83988712	83990116	Samd1
chr5	140889400	140891748	Gna12
chr18	38836462	38837345	Gm5820
chr19	37692380	37693600	Cyp26a1
chr5	65960038	65960906	Chrna9
chr17	79095108	79096793	Qpct
chr2	140764589	140766006	Flrt3
chr12	117830841	117832529	Cdca7l
chr7	80767414	80768787	Iqgap1
chr3	96937920	96939716	Gja8
chr4	129008582	129009674	Ak2
chr2	59529304	59530511	Dapl1
chr19	6932622	6934792	Kcnk4
chr13	54577987	54578888	Mir1271
chr3	88375777	88376953	Bglap2
chr8	125517475	125519048	Sipa1l2
chr8	125531585	125532616	Sipa1l2
chr11	119520510	119520834	Nptx1
chr7	58836592	58838058	Atp10a
chr8	27088839	27089132	Adgra2
chr5	33505106	33506607	Nkx1-1
chr2	172907346	172908330	Bmp7
chr7	132564987	132566419	Oat
chr8	122526400	122527452	Piezo1
chr9	109100197	109101272	Plxnb1
chr4	135174968	135176006	Runx3
chr6	117427616	117428466	6820426E19Rik
chr14	33324374	33325217	Mapk8
chr4	132494281	132495199	Sesn2
chr1	91954629	91957103	Twist2
chr9	121681279	121682915	Sec22c
chr8	10565114	10566530	B930025P03Rik
chr12	25197218	25198300	Gm17746
chr17	27688286	27688734	Pacsin1
chr11	120538445	120539896	Gcgr
chr5	115542342	115545420	Rplp0
chr7	66225689	66226552	Chsy1
chr8	70468812	70470818	Klhl26
chr17	85395070	85396437	Six3os1
chr3	152405089	152407285	Zzz3
chr2	26472082	26473148	Mir6996
chr3	107599747	107600503	Alx3
chr11	75398692	75399364	Serpinf1
chr2	173266657	173267111	Pmepa1
chr15	75856600	75858320	Gsdmd
chr8	41039263	41039899	Mtus1
chr2	93427004	93428495	Mir7001
chr15	99603541	99604461	Aqp6
chr7	142537875	142539010	Mrpl23
chr12	85385218	85386161	Tmed10
chr4	133506339	133507172	Trnp1
chr1	179628420	179629000	Sccpdh
chr5	139681349	139682748	Micall2
chr2	117303259	117304831	Rasgrp1
chr2	93481696	93485957	Cd82
chr19	42255467	42256624	Golga7b
chr4	10389169	10391376	1700123O12Rik
chr14	25575515	25578055	4931406H21Rik
chr7	102433853	102434971	Rrm1
chr4	107605584	107606675	Dmrtb1
chr11	60319261	60321607	Tom1l2
chr2	131062882	131064044	Adam33
chr17	44630971	44633320	Runx2
chr17	28966511	28968286	Kctd20
chr1	3670487	3672731	Xkr4
chr1	36753452	36755083	Zap70
chr3	8669395	8670053	Hey1
chr7	75686153	75687162	Klhl25
chr12	111423389	111424055	Exoc3l4
chr14	64792075	64793189	Kif13b
chr5	125418577	125419991	Dhx37
chr11	98338216	98340232	Ppp1r1b
chr8	92793987	92794576	Mmp2
chr13	35949438	35950386	Ppp1r3g
chr7	100943048	100944916	Arhgef17
chr8	122516708	122519824	Piezo1
chr18	64465826	64467607	Fech
chr19	45581211	45581680	Dpcd
chr1	135615726	135616560	Gm4793
chr15	79374236	79374816	Mir1943
chr10	80831271	80831810	Mir1982
chr6	29759813	29760192	Ahcyl2
chr2	26973440	26974634	Adamts13
chr12	112632739	112633230	Siva1
chr5	139686369	139688531	Micall2
chr1	184581357	184582133	1700112H15Rik
chr8	10971046	10972599	9530052E02Rik
chr18	46930665	46931392	Arl14epl
chr12	112759924	112762563	Pld4
chr8	115533840	115535156	Maf
chr17	3006702	3008582	Pisd-ps2
chr5	33598246	33599923	Fam53a
chr7	17007368	17007950	Ccdc8
chr5	114587756	114589000	Fam222a
chr9	73116690	73117332	Rsl24d1
chr6	29199950	29201310	Impdh1
chr4	150396467	150398163	Rere
chr7	28151441	28152433	Fbl
chr8	119991746	119993778	Crispld2
chr8	126826040	126828404	A630001O12Rik
chr17	3034875	3038938	Pisd-ps2
chr10	77713477	77714574	Gm10142
chr13	37873126	37874022	Rreb1
chr5	143989771	143990996	Ccz1
chr4	128838305	128840847	Zfp362
chr9	104243463	104244689	Dnajc13
chr16	90868198	90868835	Eva1c
chr15	103332656	103334290	Zfp385a
chr6	117899603	117901109	Hnrnpf
chr17	26531524	26535835	Dusp1
chr10	79940444	79941393	Arid3a
chr5	36814328	36814983	Man2b2
chr2	172437200	172438042	Rtf2
chr8	119784026	119784895	Meak7
chr10	80136877	80137274	Cbarp
chr14	20377597	20380201	Dnajc9
chr13	52571743	52573354	Gm2848
chr16	91455870	91456166	A930006K02Rik
chr3	28030733	28032415	Pld1
chr4	59040379	59041135	Gng10
chr11	96641931	96643221	Snx11
chr5	135471697	135473258	Hip1
chr2	180430463	180431183	Slco4a1
chr10	13469970	13470875	Phactr2
chr7	112467476	112468368	Parva
chr10	79970328	79972195	Grin3b
chr2	164916804	164917313	Zfp335
chr1	135223695	135225293	Elf3
chr5	139802944	139805127	Tmem184a
chr17	5807410	5808151	3300005D01Rik
chr4	137365422	137366266	Cdc42
chr17	83829037	83831423	Haao
chr11	34144032	34144966	4930469K13Rik
chr2	168555058	168557149	Nfatc2
chr1	131970388	131971524	Slc45a3
chr1	170281832	170283142	Sh2d1b1
chr4	150470928	150471347	Slc45a1
chr5	124929306	124930475	Zfp664
chr17	24686162	24690359	Syngr3
chr3	146833062	146834391	Ttll7
chr6	49208024	49209188	Igf2bp3
chr12	52048974	52050102	Gpr33
chr16	95708084	95709123	Ets2
chr1	182852203	182853019	Susd4
chr19	28043312	28044128	Rfx3
chr1	157516882	157518792	Gm15486
chr10	60283874	60285290	Psap
chr16	94147989	94149245	Sim2
chr17	43554191	43555676	Ankrd66
chr4	106642918	106644378	Pars2
chr9	57277824	57279244	1700017B05Rik
chr4	126234691	126236019	Map7d1
chr15	25536277	25537690	Myo10
chr5	117377430	117378229	Rfc5
chr1	64925570	64926494	Plekhm3
chr11	51815353	51816245	Jade2
chr15	82981349	82982433	Mir3080
chr6	117287133	117288016	Cxcl12
chr2	93496972	93498332	Cd82
chr11	115358372	115360342	Hid1
chr1	193513628	193514997	Mir205
chr5	65828231	65829081	Rhoh
chr2	18032921	18033356	A930004D18Rik
chr11	70165986	70167104	Clec10a
chr6	91616672	91617983	Slc6a6
chr3	122172516	122172883	Gclm
chr17	25950407	25952894	D630044L22Rik
chr9	51029953	51030617	Sik2
chr8	12630729	12631342	Tubgcp3
chr1	132199473	132201132	Mir135b
chr5	18312905	18313799	Gnai1
chr7	108929730	108930472	Nlrp10
chr18	62683809	62685996	Spink13
chr2	172407580	172408444	Cass4
chr10	118406546	118407324	Ifng
chr13	52550779	52552058	Diras2
chr11	68134704	68136045	Mir6406
chr11	70373899	70374823	Alox15
chr1	183134252	183134916	Disp1
chr13	40873974	40875157	Gcnt2
chr12	99153613	99154745	4930474N09Rik
chr17	29963301	29965767	Zfand3
chr7	143604927	143606530	Cars
chr16	10843572	10844799	Rmi2
chr5	148791765	148793351	4930505K14Rik
chr2	91727120	91727451	Ambra1
chr7	127806769	127808020	Hsd3b7
chr11	119190212	119192226	Mir6934
chr17	28047578	28049036	Tcp11
chr15	58875652	58877145	Trmt12
chr19	41331577	41333193	Pik3ap1
chr9	66525518	66526076	Fbxl22
chr19	47658662	47660956	Col17a1
chr5	147470786	147471963	Pan3
chr5	112848515	112849867	Myo18b
chr5	123650439	123651776	Clip1
chr15	103314942	103316746	Gpr84
chr9	21961368	21963837	Epor
chr1	9572922	9574382	Adhfe1
chr2	165894500	165894854	Zmynd8
chr17	40341421	40343218	Crisp1
chr11	70812098	70813399	Scimp
chr15	78709854	78712007	Elfn2
chr9	109021409	109023788	Shisa5
chr2	153409914	153412525	Nol4l
chr19	45306927	45309296	Btrc
chr2	128158502	128160197	Bcl2l11
chr17	25990218	25991168	Capn15
chr4	141076543	141078835	Necap2
chr19	45630390	45632322	Fbxw4
chr2	3594380	3595368	Cdnf
chr7	25673247	25675579	Tmem91
chr11	53485780	53488545	Sowaha
chr2	179920146	179920543	Taf4
chr19	45063686	45064515	Kazald1
chr2	33353140	33354386	Ralgps1
chr1	190442283	190443848	Gm29678
chr7	66124503	66125801	Chsy1
chr15	100080252	100082120	Dip2b
chr4	133501377	133502050	Trnp1
chr11	61658671	61661578	Grap
chr3	87809230	87810792	Insrr
chr12	25156910	25158218	Gm17746
chr11	83426682	83427853	Gas2l2
chr19	47263040	47264842	Mir6995
chr11	22665775	22666891	Tmem17
chr13	34795502	34796287	Fam50b
chr4	152101137	152101781	Plekhg5
chr2	179876930	179878149	Taf4
chr1	119486470	119488005	Ralb
chr17	46618382	46619248	Ptk7
chr9	110740143	110740786	Pth1r
chr10	77182611	77183795	Col18a1
chr18	77729540	77730420	A330094K24Rik
chr8	71511257	71512152	Plvap
chr17	88111919	88113957	Gm4832
chr5	142974282	142975633	Fscn1
chr2	104690546	104691112	Tcp11l1
chr15	78683174	78684613	Elfn2
chr7	100570396	100572037	Mrpl48
chr4	108864118	108865039	Rab3b
chr12	105966753	105968400	Vrk1
chr1	180696307	180698500	Mixl1
chr16	93779444	93781706	2310043M15Rik
chr5	66362476	66364444	Apbb2
chr16	57246349	57247235	Tbc1d23
chr10	81477058	81478016	Celf5
chr11	32346377	32350501	Sh3pxd2b
chr3	88030590	88031748	Hapln2
chr15	37773629	37775101	Ncald
chr10	120474210	120478510	Hmga2
chr17	46442191	46443950	Slc22a7
chr17	71782150	71783604	Clip4
chr9	49016632	49017415	Usp28
chr1	91451080	91452218	Per2
chr8	84565638	84568106	Ier2
chr15	64111168	64111614	Fam49b
chr5	113142559	113143044	2900026A02Rik
chr19	36005088	36007883	Htr7
chr18	67396394	67397062	Tubb6
chr2	102812609	102813260	Gm13872
chr3	95684164	95685150	Adamtsl4
chr13	4270490	4271541	Akr1c12
chr1	193336311	193339274	Camk1g
chr12	17551040	17552588	Odc1
chr16	18576938	18578374	Tbx1
chr17	71489658	71490051	Smchd1
chr14	70553582	70555991	Hr
chr1	68391215	68391544	Erbb4
chr7	25008121	25011065	Atp1a3
chr9	58537075	58538275	Cd276
chr15	27897703	27899866	Trio
chr3	123140320	123141770	Synpo2
chr4	130147815	130149204	Hcrtr1
chr11	67604059	67605568	Gas7
chr12	8844253	8845964	Sdc1
chr9	48296877	48297757	Nxpe2
chr9	78450448	78452003	Mto1
chr5	149320321	149321336	Alox5ap
chr12	35665448	35666712	9130015A21Rik
chr15	80461450	80463027	Gm31369
chr6	108432752	108433294	Mir7661
chr12	71795193	71797187	Daam1
chr5	114537183	114538929	Fam222a
chr3	9499243	9501250	C030034L19Rik
chr2	31458614	31460799	Ass1
chr3	88381349	88382889	Bglap
chr15	54744866	54747910	Ccn3
chr18	64618140	64619321	Atp8b1
chr16	89827265	89828498	Tiam1
chr1	155062091	155062526	Gm9530
chr12	17505617	17507762	Odc1
chr15	101134170	101134820	Acvrl1
chr6	90806908	90810473	Iqsec1
chr2	92596971	92597670	Chst1
chr14	24217296	24217919	Dlg5
chr2	153031438	153033218	Xkr7
chr4	57068055	57069118	Epb41l4b
chr9	35264409	35265441	Fam118b
chr9	58153221	58153998	Islr
chrX	61722403	61723663	Ldoc1
chr11	53592623	53593027	Il4
chr16	17833010	17835732	B830017H08Rik
chr2	180471725	180473589	Slco4a1
chr8	85011190	85011862	Best2
chr17	62843442	62845133	Efna5
chr16	21215665	21216845	Ephb3
chr15	101131364	101132009	Acvrl1
chr1	194721777	194722644	Mir3962
chr8	117339800	117340676	Cmip
chr4	154168614	154171963	Megf6
chr18	68034706	68036361	Ldlrad4
chr6	116681478	116682881	Rassf4
chr5	137330861	137331277	Slc12a9
chr4	11189683	11192730	Ccne2
chr5	32402237	32403902	Plb1
