ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0030154	cell differentiation	0.342035	18.46989	30	1.624265	0.5555556	0.001041621	0.561638958222222	3498	16.67661	30	1.798927	0.2941176	0.008576329	0.0006814687	0.2075444371
GO:0045936	negative regulation of phosphate metabolic process	0.05890903	3.181088	10	3.143579	0.1851852	0.001099689	0.561638958222222	573	2.73176	10	3.660644	0.09803922	0.01745201	0.0004109881	0.199253119592593
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	0.09323216	5.034537	13	2.582164	0.2407407	0.001136667	0.561638958222222	836	3.985604	13	3.261739	0.127451	0.01555024	0.0001700898	0.119758412052632
GO:0035412	regulation of catenin import into nucleus	0.00381008	0.2057443	3	14.5812	0.05555556	0.001186445	0.561638958222222	26	0.1239542	3	24.20249	0.02941176	0.1153846	0.0002525594	0.150272843
GO:0010633	negative regulation of epithelial cell migration	0.00865702	0.4674791	4	8.556533	0.07407407	0.001258052	0.561638958222222	60	0.2860481	4	13.98366	0.03921569	0.06666667	0.0001934246	0.1265964007
GO:0002481	antigen processing and presentation of exogenous protein antigen via MHC class Ib, TAP-dependent	2.435735e-05	0.001315297	1	760.2847	0.01851852	0.001314448	0.561638958222222	3	0.01430241	1	69.9183	0.009803922	0.3333333	0.01423499	0.574604020552147
GO:0048869	cellular developmental process	0.346981	18.73698	30	1.601112	0.5555556	0.00135466	0.561638958222222	3583	17.08184	31	1.814793	0.3039216	0.008651968	0.0004578461	0.202692279533333
GO:0006355	regulation of transcription, DNA-templated	0.2806759	15.1565	26	1.715436	0.4814815	0.001362109	0.561638958222222	3476	16.57172	29	1.749969	0.2843137	0.008342923	0.001349385	0.263834222361111
GO:0051896	regulation of protein kinase B signaling	0.0151734	0.8193637	5	6.102296	0.09259259	0.001371329	0.561638958222222	143	0.6817481	5	7.334087	0.04901961	0.03496503	0.000615817	0.2075444371
GO:1903506	regulation of nucleic acid-templated transcription	0.2817082	15.21224	26	1.70915	0.4814815	0.001443884	0.561638958222222	3492	16.648	29	1.741951	0.2843137	0.008304696	0.001451189	0.263834222361111
GO:2001141	regulation of RNA biosynthetic process	0.2819484	15.22522	26	1.707693	0.4814815	0.001463526	0.561638958222222	3499	16.68137	29	1.738466	0.2843137	0.008288082	0.001497803	0.268578647534247
GO:0019219	regulation of nucleobase-containing compound metabolic process	0.315227	17.02226	28	1.644905	0.5185185	0.001505834	0.561638958222222	3978	18.96499	32	1.687319	0.3137255	0.008044243	0.001295372	0.263834222361111
GO:0043697	cell dedifferentiation	0.00104638	0.05650453	2	35.39539	0.03703704	0.001511104	0.561638958222222	9	0.04290722	2	46.6122	0.01960784	0.2222222	0.0007927595	0.2075444371
GO:0002428	antigen processing and presentation of peptide antigen via MHC class Ib	2.904095e-05	0.001568211	1	637.6693	0.01851852	0.001567005	0.561638958222222	4	0.01906988	1	52.43873	0.009803922	0.25	0.01893525	0.637178464010283
GO:1902531	regulation of intracellular signal transduction	0.149021	8.047133	17	2.112554	0.3148148	0.001623288	0.561638958222222	1584	7.551671	18	2.383578	0.1764706	0.01136364	0.0004645354	0.202692279533333
GO:0045892	negative regulation of transcription, DNA-templated	0.1224802	6.613931	15	2.26794	0.2777778	0.001650697	0.561638958222222	1239	5.906894	15	2.539406	0.1470588	0.01210654	0.0007681933	0.2075444371
GO:0045595	regulation of cell differentiation	0.1922754	10.38287	20	1.926249	0.3703704	0.001711245	0.561638958222222	1670	7.961673	20	2.512035	0.1960784	0.01197605	0.0001053982	0.0986662240666667
GO:1901360	organic cyclic compound metabolic process	0.3013453	16.27265	27	1.659226	0.5	0.001737241	0.561638958222222	4156	19.8136	32	1.615052	0.3137255	0.007699711	0.002694773	0.314828864247788
GO:0050793	regulation of developmental process	0.2541801	13.72572	24	1.748542	0.4444444	0.001843098	0.561638958222222	2383	11.36088	25	2.200534	0.245098	0.01049098	0.0001066451	0.0986662240666667
GO:1901701	cellular response to oxygen-containing compound	0.08619232	4.654385	12	2.578214	0.2222222	0.001853349	0.561638958222222	835	3.980837	13	3.265645	0.127451	0.01556886	0.0001681044	0.119758412052632
GO:2000112	regulation of cellular macromolecule biosynthetic process	0.302839	16.35331	27	1.651042	0.5	0.001882196	0.561638958222222	3858	18.3929	30	1.631065	0.2941176	0.00777605	0.003313222	0.344206952222222
GO:1903507	negative regulation of nucleic acid-templated transcription	0.1242823	6.711244	15	2.235055	0.2777778	0.001911572	0.561638958222222	1273	6.068988	15	2.471582	0.1470588	0.01178319	0.001010996	0.245072919259259
GO:0061001	regulation of dendritic spine morphogenesis	0.00452211	0.2441939	3	12.28532	0.05555556	0.001930768	0.561638958222222	36	0.1716289	3	17.47958	0.02941176	0.08333333	0.0006699932	0.2075444371
GO:1902679	negative regulation of RNA biosynthetic process	0.125154	6.758319	15	2.219487	0.2777778	0.002049787	0.579590664680851	1288	6.1405	15	2.442798	0.1470588	0.01164596	0.001137246	0.2572178455
GO:0034122	negative regulation of toll-like receptor signaling pathway	0.001231893	0.0665222	2	30.06515	0.03703704	0.002081036	0.579590664680851	28	0.1334891	2	14.98249	0.01960784	0.07142857	0.00784737	0.476038704410646
GO:1901006	ubiquinone-6 biosynthetic process	4.096297e-05	0.002212	1	452.0795	0.01851852	0.002209601	0.602576606041667	1	0.004767469	1	209.7549	0.009803922	1	0.004767469	0.360729301791907
GO:0014067	negative regulation of phosphatidylinositol 3-kinase signaling	0.001303007	0.07036235	2	28.42429	0.03703704	0.00232253	0.6108783604	13	0.0619771	2	32.26998	0.01960784	0.1538462	0.001696399	0.281086872278481
GO:0038166	angiotensin-activated signaling pathway	0.001306116	0.07053026	2	28.35662	0.03703704	0.002333378	0.6108783604	13	0.0619771	3	48.40498	0.02941176	0.2307692	2.906194e-05	0.047552599325
GO:0010556	regulation of macromolecule biosynthetic process	0.3076121	16.61105	27	1.625424	0.5	0.002419461	0.62099499	3957	18.86487	30	1.590257	0.2941176	0.007581501	0.00486071	0.364962364375
GO:0051898	negative regulation of protein kinase B signaling	0.004973171	0.2685512	3	11.17105	0.05555556	0.00252452	0.624934321846154	40	0.1906988	3	15.73162	0.02941176	0.075	0.0009143879	0.225836558698113
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	0.1415185	7.641999	16	2.093693	0.2962963	0.002562189	0.624934321846154	1482	7.065389	17	2.406095	0.1666667	0.01147099	0.0006128299	0.2075444371
GO:0032088	negative regulation of NF-kappaB transcription factor activity	0.005066167	0.273573	3	10.96599	0.05555556	0.002659417	0.624934321846154	70	0.3337228	3	8.989496	0.02941176	0.04285714	0.004569265	0.360729301791907
GO:0031324	negative regulation of cellular metabolic process	0.214627	11.58986	21	1.811929	0.3888889	0.002727156	0.624934321846154	2497	11.90437	22	1.848061	0.2156863	0.008810573	0.003059213	0.333709151416667
GO:0007275	multicellular organism development	0.4324649	23.3531	34	1.455909	0.6296296	0.002763667	0.624934321846154	4722	22.51199	37	1.643569	0.3627451	0.007835663	0.0007441893	0.2075444371
GO:0044283	small molecule biosynthetic process	0.02610804	1.409834	6	4.25582	0.1111111	0.002796598	0.624934321846154	349	1.663847	6	3.606101	0.05882353	0.01719198	0.006552673	0.426738754079602
GO:0051253	negative regulation of RNA metabolic process	0.1292845	6.981362	15	2.148578	0.2777778	0.002824954	0.624934321846154	1336	6.369339	15	2.355033	0.1470588	0.01122754	0.001634757	0.281086872278481
GO:0060068	vagina development	0.001472829	0.07953278	2	25.14686	0.03703704	0.002950048	0.624934321846154	14	0.06674457	2	29.96499	0.01960784	0.1428571	0.001972989	0.286456864673913
GO:0044707	single-multicellular organism process	0.4717849	25.47639	36	1.413073	0.6666667	0.003039234	0.624934321846154	5396	25.72526	43	1.671509	0.4215686	0.007968866	0.0001329758	0.108790826375
GO:0002485	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-dependent	5.6877e-05	0.003071358	1	325.5889	0.01851852	0.003066733	0.624934321846154	3	0.01430241	1	69.9183	0.009803922	0.3333333	0.01423499	0.574604020552147
GO:0046580	negative regulation of Ras protein signal transduction	0.005332856	0.2879742	3	10.4176	0.05555556	0.003070715	0.624934321846154	50	0.2383735	3	12.58529	0.02941176	0.06	0.001752486	0.283210391851852
GO:0009967	positive regulation of signal transduction	0.1303947	7.041312	15	2.130285	0.2777778	0.003070914	0.624934321846154	1364	6.502828	15	2.306689	0.1470588	0.01099707	0.002001689	0.286456864673913
GO:0070887	cellular response to chemical stimulus	0.2015823	10.88545	20	1.837316	0.3703704	0.003073033	0.624934321846154	2224	10.60285	23	2.169228	0.2254902	0.01034173	0.0002660654	0.151425916782609
GO:0050680	negative regulation of epithelial cell proliferation	0.01832846	0.989737	5	5.051847	0.09259259	0.003103188	0.624934321846154	130	0.619771	5	8.067496	0.04901961	0.03846154	0.0003986096	0.199253119592593
GO:0010647	positive regulation of cell communication	0.1445404	7.805182	16	2.04992	0.2962963	0.003183258	0.630374739253731	1497	7.136901	16	2.241869	0.1568627	0.01068804	0.001880953	0.286298543837209
GO:0023056	positive regulation of signaling	0.1447318	7.815516	16	2.04721	0.2962963	0.003226517	0.630374739253731	1505	7.175041	16	2.229952	0.1568627	0.01063123	0.001985768	0.286456864673913
GO:0051171	regulation of nitrogen compound metabolic process	0.3309862	17.87325	28	1.566587	0.5185185	0.003375664	0.64129181057971	4240	20.21407	33	1.632526	0.3235294	0.007783019	0.001868775	0.286298543837209
GO:0044699	single-organism process	0.7764693	41.92934	50	1.192482	0.9259259	0.003380377	0.64129181057971	13115	62.52536	72	1.151533	0.7058824	0.005489897	0.03206285	0.790282930275229
GO:1902367	negative regulation of Notch signaling pathway involved in somitogenesis	6.5607e-05	0.003542778	1	282.2644	0.01851852	0.003536625	0.658856757605634	2	0.009534938	1	104.8775	0.009803922	0.5	0.009512431	0.476038704410646
GO:0031327	negative regulation of cellular biosynthetic process	0.146194	7.894476	16	2.026734	0.2962963	0.003573631	0.658856757605634	1570	7.484926	17	2.271231	0.1666667	0.01082803	0.001163023	0.2572178455
GO:0051180	vitamin transport	0.00165125	0.08916749	2	22.4297	0.03703704	0.00368535	0.670017104166667	29	0.1382566	2	14.46586	0.01960784	0.06896552	0.008402637	0.476038704410646
GO:0021554	optic nerve development	0.001684305	0.09095249	2	21.9895	0.03703704	0.003830013	0.686779043424658	12	0.05720963	2	34.95915	0.01960784	0.1666667	0.001439886	0.263834222361111
GO:0009890	negative regulation of biosynthetic process	0.1478	7.981201	16	2.004711	0.2962963	0.003990422	0.698922922133333	1597	7.613648	17	2.232832	0.1666667	0.01064496	0.001399853	0.263834222361111
GO:0010596	negative regulation of endothelial cell migration	0.005865661	0.3167457	3	9.471321	0.05555556	0.004004524	0.698922922133333	43	0.2050012	3	14.63406	0.02941176	0.06976744	0.001130389	0.2572178455
GO:0034599	cellular response to oxidative stress	0.01977537	1.06787	5	4.682218	0.09259259	0.004279173	0.703598175339806	200	0.9534938	5	5.243873	0.04901961	0.025	0.002717774	0.314828864247788
GO:0021819	layer formation in cerebral cortex	0.001791113	0.0967201	2	20.67823	0.03703704	0.004315256	0.703598175339806	15	0.07151204	2	27.96732	0.01960784	0.1333333	0.002269462	0.303135281428571
GO:2000113	negative regulation of cellular macromolecule biosynthetic process	0.1351651	7.298914	15	2.0551	0.2777778	0.004341289	0.703598175339806	1424	6.788876	15	2.209497	0.1470588	0.01053371	0.003024083	0.33318065
GO:1902532	negative regulation of intracellular signal transduction	0.04881533	2.636028	8	3.034869	0.1481481	0.004490891	0.703598175339806	504	2.402804	8	3.329443	0.07843137	0.01587302	0.002844565	0.323785703043478
GO:0042756	drinking behavior	0.00182973	0.09880542	2	20.24181	0.03703704	0.004497354	0.703598175339806	13	0.0619771	2	32.26998	0.01960784	0.1538462	0.001696399	0.281086872278481
GO:0031326	regulation of cellular biosynthetic process	0.3205642	17.31046	27	1.55975	0.5	0.004609055	0.703598175339806	4130	19.68965	32	1.62522	0.3137255	0.007748184	0.002431301	0.308987670776699
GO:0048584	positive regulation of response to stimulus	0.1643335	8.874007	17	1.915707	0.3148148	0.004658151	0.703598175339806	1825	8.700631	17	1.953881	0.1666667	0.009315068	0.00557717	0.394622461081081
GO:0032254	establishment of secretory granule localization	8.653323e-05	0.004672795	1	214.0047	0.01851852	0.004662095	0.703598175339806	1	0.004767469	1	209.7549	0.009803922	1	0.004767469	0.360729301791907
GO:0070233	negative regulation of T cell apoptotic process	0.001893071	0.1022259	2	19.56452	0.03703704	0.004803633	0.703598175339806	25	0.1191867	2	16.78039	0.01960784	0.08	0.006286154	0.415584625555556
GO:0051172	negative regulation of nitrogen compound metabolic process	0.1506163	8.133278	16	1.967226	0.2962963	0.004819289	0.703598175339806	1622	7.732835	17	2.198418	0.1666667	0.01048089	0.001654594	0.281086872278481
GO:0001667	ameboidal-type cell migration	0.02043182	1.103318	5	4.531783	0.09259259	0.004906111	0.703598175339806	150	0.7151204	5	6.99183	0.04901961	0.03333333	0.0007643419	0.2075444371
GO:0044767	single-organism developmental process	0.4639297	25.0522	35	1.397083	0.6481481	0.004909314	0.703598175339806	5348	25.49642	38	1.490405	0.372549	0.00710546	0.003985424	0.360729301791907
GO:1903725	regulation of phospholipid metabolic process	0.006368339	0.3438903	3	8.723712	0.05555556	0.005028314	0.703598175339806	67	0.3194204	3	9.392011	0.02941176	0.04477612	0.004040107	0.360729301791907
GO:0009892	negative regulation of metabolic process	0.2254779	12.17581	21	1.724732	0.3888889	0.005053492	0.703598175339806	2653	12.6481	22	1.739392	0.2156863	0.008292499	0.006338356	0.416930050452261
GO:0009954	proximal/distal pattern formation	0.006381447	0.3445981	3	8.705793	0.05555556	0.005056921	0.703598175339806	35	0.1668614	3	17.97899	0.02941176	0.08571429	0.0006162859	0.2075444371
GO:0042221	response to chemical	0.3058119	16.51384	26	1.574437	0.4814815	0.00506519	0.703598175339806	4651	22.1735	30	1.352966	0.2941176	0.006450226	0.04241275	0.885459166666667
GO:0021675	nerve development	0.01283885	0.6932979	4	5.769525	0.07407407	0.005157302	0.703598175339806	79	0.3766301	4	10.6205	0.03921569	0.05063291	0.0005561197	0.2075444371
GO:0034384	high-density lipoprotein particle clearance	9.685226e-05	0.005230022	1	191.2038	0.01851852	0.005216621	0.703598175339806	6	0.02860481	1	34.95915	0.009803922	0.1666667	0.02826931	0.74874773608871
GO:0051058	negative regulation of small GTPase mediated signal transduction	0.006470889	0.349428	3	8.585459	0.05555556	0.005254756	0.703598175339806	56	0.2669783	3	11.23687	0.02941176	0.05357143	0.002427848	0.308987670776699
GO:0044237	cellular metabolic process	0.5035851	27.19359	37	1.360615	0.6851852	0.005280269	0.703598175339806	7645	36.4473	47	1.289533	0.4607843	0.006147809	0.01987495	0.656977513888889
GO:0002032	desensitization of G-protein coupled receptor protein signaling pathway by arrestin	9.92526e-05	0.00535964	1	186.5797	0.01851852	0.005345568	0.703598175339806	2	0.009534938	1	104.8775	0.009803922	0.5	0.009512431	0.476038704410646
GO:0032502	developmental process	0.4659767	25.16274	35	1.390946	0.6481481	0.00535664	0.703598175339806	5388	25.68712	38	1.47934	0.372549	0.00705271	0.004558792	0.360729301791907
GO:0061485	memory T cell proliferation	0.0001002282	0.005412324	1	184.7635	0.01851852	0.005397974	0.703598175339806	1	0.004767469	1	209.7549	0.009803922	1	0.004767469	0.360729301791907
GO:0048856	anatomical structure development	0.4475872	24.16971	34	1.40672	0.6296296	0.005403987	0.703598175339806	5040	24.02804	37	1.539867	0.3627451	0.00734127	0.002576511	0.312322716422018
GO:0050794	regulation of cellular process	0.668373	36.09214	45	1.246809	0.8333333	0.005451441	0.703598175339806	11181	53.30507	60	1.125596	0.5882353	0.005366246	0.1089276	1
GO:0009889	regulation of biosynthetic process	0.3243753	17.51627	27	1.541424	0.5	0.005516694	0.703598175339806	4185	19.95186	32	1.603861	0.3137255	0.007646356	0.003017613	0.33318065
GO:0043277	apoptotic cell clearance	0.00203605	0.1099467	2	18.19063	0.03703704	0.005529367	0.703598175339806	27	0.1287217	2	15.5374	0.01960784	0.07407407	0.007309417	0.455620326333333
GO:0006725	cellular aromatic compound metabolic process	0.2911195	15.72045	25	1.590285	0.462963	0.005536334	0.703598175339806	3972	18.93639	29	1.531443	0.2843137	0.007301108	0.009734987	0.479063833947368
GO:0090344	negative regulation of cell aging	0.002065381	0.1115306	2	17.9323	0.03703704	0.005684087	0.715429796442308	19	0.09058191	2	22.07946	0.01960784	0.1052632	0.003650361	0.360729301791907
GO:0035413	positive regulation of catenin import into nucleus	0.002083198	0.1124927	2	17.77894	0.03703704	0.00577903	0.720452406666667	12	0.05720963	2	34.95915	0.01960784	0.1666667	0.001439886	0.263834222361111
GO:0010558	negative regulation of macromolecule biosynthetic process	0.1398676	7.552853	15	1.986005	0.2777778	0.005992748	0.73985712300813	1500	7.151204	15	2.097549	0.1470588	0.01	0.004907057	0.364962364375
GO:1900543	negative regulation of purine nucleotide metabolic process	0.006831813	0.3689179	3	8.131891	0.05555556	0.006100238	0.73985712300813	58	0.2765132	3	10.84939	0.02941176	0.05172414	0.002683986	0.314828864247788
GO:0045980	negative regulation of nucleotide metabolic process	0.00685607	0.3702278	3	8.10312	0.05555556	0.006159802	0.73985712300813	59	0.2812807	3	10.6655	0.02941176	0.05084746	0.002818064	0.323582962807018
GO:0019464	glycine decarboxylation via glycine cleavage system	0.0001146805	0.006192748	1	161.4792	0.01851852	0.006173965	0.73985712300813	3	0.01430241	1	69.9183	0.009803922	0.3333333	0.01423499	0.574604020552147
GO:0070228	regulation of lymphocyte apoptotic process	0.006882867	0.3716748	3	8.071572	0.05555556	0.006226009	0.73985712300813	66	0.314653	3	9.534314	0.02941176	0.04545455	0.003872477	0.360729301791907
GO:1903905	positive regulation of establishment of T cell polarity	0.000117774	0.006359794	1	157.2378	0.01851852	0.006339985	0.73985712300813	2	0.009534938	1	104.8775	0.009803922	0.5	0.009512431	0.476038704410646
GO:0015920	lipopolysaccharide transport	0.0001177743	0.006359814	1	157.2373	0.01851852	0.006340006	0.73985712300813	2	0.009534938	1	104.8775	0.009803922	0.5	0.009512431	0.476038704410646
GO:0010468	regulation of gene expression	0.3276715	17.69426	27	1.525919	0.5	0.006422118	0.73985712300813	4185	19.95186	30	1.503619	0.2941176	0.007168459	0.01089469	0.51564250866426
GO:0080134	regulation of response to stress	0.1004513	5.424369	12	2.212239	0.2222222	0.006479063	0.73985712300813	1128	5.377705	12	2.231435	0.1176471	0.0106383	0.007399382	0.4590422292891
GO:0071955	recycling endosome to Golgi transport	0.0001221222	0.006594596	1	151.6393	0.01851852	0.0065733	0.73985712300813	2	0.009534938	1	104.8775	0.009803922	0.5	0.009512431	0.476038704410646
GO:0048731	system development	0.3977869	21.48049	31	1.44317	0.5740741	0.006587477	0.73985712300813	4168	19.87081	34	1.711052	0.3333333	0.00815739	0.0006560027	0.2075444371
GO:1904447	folic acid import into cell	0.0001237622	0.006683157	1	149.6299	0.01851852	0.006661285	0.73985712300813	2	0.009534938	1	104.8775	0.009803922	0.5	0.009512431	0.476038704410646
GO:0060914	heart formation	0.002262311	0.1221648	2	16.37133	0.03703704	0.006773657	0.73985712300813	13	0.0619771	2	32.26998	0.01960784	0.1538462	0.001696399	0.281086872278481
GO:0050896	response to stimulus	0.5096722	27.5223	37	1.344364	0.6851852	0.006792686	0.73985712300813	8144	38.82627	45	1.159009	0.4411765	0.00552554	0.1235384	1
GO:0072365	regulation of cellular ketone metabolic process by negative regulation of transcription from RNA polymerase II promoter	0.0001268628	0.00685059	1	145.9728	0.01851852	0.00682761	0.73985712300813	1	0.004767469	1	209.7549	0.009803922	1	0.004767469	0.360729301791907
GO:0050678	regulation of epithelial cell proliferation	0.0415857	2.245628	7	3.117169	0.1296296	0.006854349	0.73985712300813	312	1.48745	7	4.706039	0.06862745	0.0224359	0.0007421873	0.2075444371
GO:0070373	negative regulation of ERK1 and ERK2 cascade	0.007150879	0.3861474	3	7.769053	0.05555556	0.006911714	0.73985712300813	67	0.3194204	3	9.392011	0.02941176	0.04477612	0.004040107	0.360729301791907
GO:0008209	androgen metabolic process	0.002293123	0.1238286	2	16.15135	0.03703704	0.006952057	0.73985712300813	19	0.09058191	2	22.07946	0.01960784	0.1052632	0.003650361	0.360729301791907
GO:0002540	leukotriene production involved in inflammatory response	0.0001329197	0.007177665	1	139.3211	0.01851852	0.007152441	0.742462437894737	2	0.009534938	1	104.8775	0.009803922	0.5	0.009512431	0.476038704410646
GO:0022008	neurogenesis	0.2012094	10.86531	19	1.748685	0.3518519	0.007158457	0.742462437894737	1538	7.332367	19	2.59125	0.1862745	0.01235371	0.0001077006	0.0986662240666667
GO:0010899	regulation of phosphatidylcholine catabolic process	0.0001337514	0.007222578	1	138.4547	0.01851852	0.007197038	0.742462437894737	3	0.01430241	1	69.9183	0.009803922	0.3333333	0.01423499	0.574604020552147
GO:0007194	negative regulation of adenylate cyclase activity	0.002339939	0.1263567	2	15.8282	0.03703704	0.007227181	0.742462437894737	23	0.1096518	2	18.23956	0.01960784	0.08695652	0.005334261	0.381559980819672
GO:0031280	negative regulation of cyclase activity	0.002359303	0.1274024	2	15.69829	0.03703704	0.007342404	0.742462437894737	25	0.1191867	2	16.78039	0.01960784	0.08	0.006286154	0.415584625555556
GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	0.007312697	0.3948856	3	7.597137	0.05555556	0.007346632	0.742462437894737	73	0.3480252	3	8.620064	0.02941176	0.04109589	0.0051385	0.375770754189944
GO:0003002	regionalization	0.04227494	2.282847	7	3.066347	0.1296296	0.007474602	0.742462437894737	344	1.640009	7	4.268268	0.06862745	0.02034884	0.001307651	0.263834222361111
GO:1904385	cellular response to angiotensin	0.002389447	0.1290301	2	15.50025	0.03703704	0.007523424	0.742462437894737	20	0.09534938	3	31.46324	0.02941176	0.15	0.0001130629	0.0986662240666667
GO:0071310	cellular response to organic substance	0.1722372	9.300809	17	1.827798	0.3148148	0.007540682	0.742462437894737	1827	8.710166	18	2.066551	0.1764706	0.009852217	0.002370793	0.308834314059406
GO:0055114	oxidation-reduction process	0.06486966	3.502962	9	2.569254	0.1666667	0.007543736	0.742462437894737	978	4.662585	9	1.93026	0.08823529	0.009202454	0.0438285	0.903488291338583
GO:0051638	barbed-end actin filament uncapping	0.0001415912	0.007645924	1	130.7886	0.01851852	0.007617305	0.744108376492537	1	0.004767469	1	209.7549	0.009803922	1	0.004767469	0.360729301791907
GO:0048645	animal organ formation	0.007444097	0.4019812	3	7.463035	0.05555556	0.007711502	0.746336191386861	38	0.1811638	3	16.5596	0.02941176	0.07894737	0.0007861561	0.2075444371
