ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0065009	regulation of molecular function	0.26082	870.3562	1153	1.324745	0.3455199	1.788594e-27	1.06421343e-24	3146	558.1779	762	1.365156	0.2007376	0.2422123	1.48212e-23	4.04186475e-21
GO:0048856	anatomical structure development	0.4475872	1493.598	1805	1.208491	0.540905	2.033206e-27	1.15715941478261e-24	5040	894.2201	1257	1.405694	0.331138	0.2494048	5.033019e-50	1.64705546775e-46
GO:0007275	multicellular organism development	0.4324649	1443.135	1750	1.212638	0.5244231	9.029699e-27	4.92494832958333e-24	4722	837.7991	1199	1.431131	0.3158588	0.2539178	1.501973e-51	6.55360885666667e-48
GO:0044237	cellular metabolic process	0.5035851	1680.463	1987	1.182412	0.595445	1.076382e-26	5.54023173846154e-24	7645	1356.411	1529	1.127239	0.4027924	0.2	8.560307e-11	4.92814444254386e-09
GO:0048584	positive regulation of response to stimulus	0.1643335	548.3808	788	1.436958	0.2361402	1.100428e-26	5.54023173846154e-24	1825	323.8	473	1.460778	0.1246048	0.2591781	4.336882e-20	9.46163089666667e-18
GO:0048522	positive regulation of cellular process	0.4018015	1340.812	1644	1.226123	0.4926581	1.671624e-26	8.1042808e-24	4820	855.1867	1147	1.341228	0.3021602	0.2379668	2.889688e-34	2.70185828e-31
GO:0071310	cellular response to organic substance	0.1722372	574.7556	817	1.421474	0.2448307	2.05093e-26	9.58809775e-24	1827	324.1548	481	1.483859	0.1267123	0.2632731	6.547285e-22	1.61705586132075e-19
GO:0048519	negative regulation of biological process	0.3896151	1300.145	1601	1.231401	0.4797723	2.605591e-26	1.17610986862069e-23	4806	852.7028	1104	1.294707	0.2908325	0.2297129	4.146651e-26	1.550847474e-23
GO:0023051	regulation of signaling	0.2792167	931.7462	1212	1.300783	0.3632005	3.634229e-26	1.58573525366667e-23	3108	551.4358	792	1.436251	0.2086407	0.2548263	5.015043e-32	3.12604347e-29
GO:0042221	response to chemical	0.3058119	1020.494	1307	1.280752	0.3916692	3.855578e-26	1.62804890387097e-23	4651	825.202	847	1.026415	0.2231296	0.1821114	0.1776272	0.496082792404523
GO:0010646	regulation of cell communication	0.2781266	928.1084	1207	1.300495	0.3617021	5.522916e-26	2.25921782625e-23	3085	547.355	788	1.439651	0.2075869	0.2554295	3.270187e-32	2.25298672789474e-29
GO:0010604	positive regulation of macromolecule metabolic process	0.2610257	871.0426	1145	1.314517	0.3431226	5.91508e-26	2.34631506666667e-23	2912	516.6605	726	1.405178	0.191254	0.2493132	4.466416e-26	1.62403848444444e-23
GO:0010033	response to organic substance	0.2254156	752.2118	1014	1.348025	0.3038657	7.374024e-26	2.83899924e-23	2725	483.4821	623	1.288569	0.1641201	0.2286239	1.99561e-13	1.74150232666667e-11
GO:0048513	animal organ development	0.3014419	1005.912	1284	1.276454	0.3847767	6.459231e-25	2.415752394e-22	3102	550.3712	822	1.493537	0.2165437	0.2649903	5.030568e-40	7.31668168e-37
GO:0048523	negative regulation of cellular process	0.3689604	1231.221	1520	1.234547	0.455499	9.15152e-25	3.32759435555556e-22	4473	793.6204	1032	1.30037	0.2718651	0.2307176	8.846394e-25	2.631802215e-22
GO:0009966	regulation of signal transduction	0.2500066	834.2721	1094	1.311323	0.3278394	4.17912e-24	1.45563039078947e-21	2801	496.9664	708	1.424644	0.1865121	0.2527669	3.417161e-27	1.49102124966667e-24
GO:0051239	regulation of multicellular organismal process	0.279902	934.033	1202	1.286892	0.3602038	4.225665e-24	1.45563039078947e-21	2713	481.353	757	1.57265	0.1994204	0.2790269	3.407707e-45	6.37241209e-42
GO:0006950	response to stress	0.209511	699.1381	943	1.348804	0.2825892	9.549603e-24	3.1692009195e-21	2953	523.9349	613	1.169993	0.1614858	0.2075855	3.090973e-06	8.25731358571429e-05
GO:0031323	regulation of cellular metabolic process	0.4240069	1414.911	1702	1.202902	0.510039	9.684342e-24	3.1692009195e-21	5784	1026.224	1207	1.176156	0.3179663	0.2086791	3.723238e-13	3.02715437391304e-11
GO:0019222	regulation of metabolic process	0.4453432	1486.11	1774	1.19372	0.5316152	1.00926e-23	3.22224717073171e-21	6108	1083.71	1273	1.174669	0.335353	0.2084152	7.327019e-14	6.6145295662069e-12
GO:0051247	positive regulation of protein metabolic process	0.1344789	448.756	656	1.461819	0.1965838	1.583306e-23	4.93463703333333e-21	1495	265.2498	397	1.496702	0.1045838	0.2655518	8.9286e-19	1.62326908333333e-16
GO:1901701	cellular response to oxygen-containing compound	0.08619232	287.6238	460	1.599312	0.1378484	3.811963e-23	1.16043245744186e-20	835	148.1496	246	1.660484	0.06480506	0.2946108	1.695099e-17	2.49312875393258e-15
GO:0032270	positive regulation of cellular protein metabolic process	0.1265798	422.3967	622	1.47255	0.186395	6.145964e-23	1.82842429e-20	1401	248.5719	371	1.492526	0.09773446	0.2648108	2.28434e-17	3.28593523076923e-15
GO:0051246	regulation of protein metabolic process	0.2060063	687.443	925	1.345566	0.2771951	6.877871e-23	2.00069625311111e-20	2590	459.5298	598	1.30133	0.1575342	0.230888	9.950344e-14	8.74161093691275e-12
GO:0002682	regulation of immune system process	0.09012561	300.7491	475	1.579389	0.1423434	7.349171e-23	2.09131844326087e-20	1150	204.0383	269	1.31838	0.07086407	0.233913	3.74536e-07	1.18422131400966e-05
GO:1902531	regulation of intracellular signal transduction	0.149021	497.283	709	1.425747	0.2124663	7.829004e-23	2.1804609012766e-20	1584	281.0406	429	1.52647	0.1130137	0.2708333	5.245956e-22	1.34646204e-19
GO:0080090	regulation of primary metabolic process	0.4201416	1402.012	1682	1.199704	0.5040455	1.041171e-22	2.83936008125e-20	5742	1018.772	1193	1.171017	0.3142782	0.2077673	2.12879e-12	1.53955033701657e-10
GO:0032268	regulation of cellular protein metabolic process	0.1927976	643.3657	873	1.356927	0.2616122	2.038818e-22	5.44655665714286e-20	2406	426.8837	557	1.304805	0.1467334	0.2315046	5.240297e-13	4.13225829698795e-11
GO:0043170	macromolecule metabolic process	0.455129	1518.765	1794	1.181223	0.5376086	8.241674e-22	2.1576702532e-19	6610	1172.777	1302	1.110186	0.3429926	0.1969743	3.70592e-07	1.17458820338983e-05
GO:0006955	immune response	0.05689605	189.8621	330	1.738103	0.09889122	9.279848e-22	2.38182765333333e-19	928	164.6501	193	1.172183	0.05084299	0.2079741	0.008040461	0.0622410612004731
GO:0065008	regulation of biological quality	0.2971626	991.6314	1247	1.257524	0.3736889	1.678327e-21	4.22486546730769e-19	3360	596.1468	823	1.380533	0.2168072	0.2449405	2.722513e-27	1.31991463592593e-24
GO:1901700	response to oxygen-containing compound	0.1323067	441.5074	635	1.438254	0.1902907	4.269149e-21	1.05439925301887e-18	1394	247.3299	359	1.451502	0.09457323	0.2575323	6.69947e-15	7.015684984e-13
GO:0071495	cellular response to endogenous stimulus	0.1056269	352.477	528	1.49797	0.158226	9.525201e-21	2.30897927944444e-18	936	166.0695	282	1.698085	0.07428872	0.3012821	1.850928e-21	4.3265442e-19
GO:0032879	regulation of localization	0.2320266	774.2727	1007	1.300575	0.3017681	1.251678e-20	2.97899364e-18	2532	449.2392	656	1.460247	0.1728135	0.2590837	3.560724e-28	1.8643950864e-25
GO:0009605	response to external stimulus	0.16063	536.0224	739	1.378674	0.2214564	3.293549e-20	7.6986707875e-18	1782	316.1707	449	1.420119	0.1182824	0.2519641	1.03025e-16	1.43467792553191e-14
GO:0044260	cellular macromolecule metabolic process	0.4198781	1401.133	1661	1.185469	0.4977525	7.82346e-20	1.79665072631579e-17	5948	1055.322	1187	1.124775	0.3126976	0.1995629	1.034463e-07	3.610965512e-06
GO:0030154	cell differentiation	0.342035	1141.371	1393	1.220462	0.4174408	8.70809e-20	1.96532582931034e-17	3498	620.6314	885	1.425967	0.2331401	0.2530017	4.495242e-35	4.52636290615385e-32
GO:0031399	regulation of protein modification process	0.150878	503.48	698	1.386351	0.2091699	1.557181e-19	3.40845274e-17	1658	294.17	417	1.417547	0.1098525	0.2515078	2.058816e-15	2.3849470300885e-13
GO:0032501	multicellular organismal process	0.5329745	1778.536	2036	1.144762	0.6101289	1.562316e-19	3.40845274e-17	7375	1308.507	1463	1.118068	0.3854057	0.1983729	4.178147e-09	1.80501466105611e-07
GO:0060255	regulation of macromolecule metabolic process	0.4239006	1414.556	1672	1.181996	0.5010488	1.8046e-19	3.87249409836066e-17	5751	1020.369	1186	1.162325	0.3124341	0.206225	2.253126e-11	1.43171938543689e-09
GO:0010941	regulation of cell death	0.1415059	472.205	661	1.399816	0.1980821	2.448107e-19	5.16866461774194e-17	1592	282.46	391	1.384267	0.1030032	0.245603	6.94344e-13	5.3464488e-11
GO:0009967	positive regulation of signal transduction	0.1303947	435.127	618	1.420275	0.1851963	2.578087e-19	5.35669187777778e-17	1364	242.0072	370	1.52888	0.09747102	0.271261	3.928554e-19	7.7916321e-17
GO:0044093	positive regulation of molecular function	0.1502197	501.2832	694	1.384447	0.2079712	2.82756e-19	5.71754082307692e-17	1563	277.3147	429	1.546979	0.1130137	0.2744722	3.201853e-23	8.55352158571429e-21
GO:0002252	immune effector process	0.02610795	87.12223	181	2.077541	0.05424034	2.839115e-19	5.71754082307692e-17	417	73.98607	96	1.297542	0.02528978	0.2302158	0.003406162	0.0317342779928826
GO:0001775	cell activation	0.04824015	160.9774	281	1.745587	0.08420737	7.607632e-19	1.50884701333333e-16	565	100.2449	159	1.586115	0.0418862	0.2814159	4.36624e-10	2.2325813125e-08
GO:0048869	cellular developmental process	0.346981	1157.876	1403	1.211702	0.4204375	8.711036e-19	1.70190240656716e-16	3583	635.7125	896	1.409442	0.2360379	0.2500698	1.522714e-33	1.17248978e-30
GO:0009719	response to endogenous stimulus	0.1367584	456.3627	639	1.400202	0.1914894	1.129285e-18	2.173873625e-16	1315	233.3134	360	1.542989	0.09483667	0.2737643	2.541803e-19	5.36648407580645e-17
GO:0019220	regulation of phosphate metabolic process	0.1560707	520.8078	712	1.367107	0.2133653	1.503246e-18	2.85181016521739e-16	1663	295.0572	431	1.460734	0.1135406	0.2591702	2.622322e-18	4.40079422820513e-16
GO:0051174	regulation of phosphorus metabolic process	0.1564346	522.0224	712	1.363926	0.2133653	2.558848e-18	4.78504576e-16	1668	295.9443	431	1.456355	0.1135406	0.2583933	4.627092e-18	7.29742581686747e-16
GO:0010647	positive regulation of cell communication	0.1445404	482.3313	666	1.380794	0.1995805	3.482382e-18	6.42033526478873e-16	1497	265.6047	399	1.502233	0.1051106	0.2665331	3.646424e-19	7.4580765875e-17
GO:0009888	tissue development	0.1836264	612.7612	813	1.326781	0.243632	3.728282e-18	6.77822380277778e-16	1625	288.315	483	1.675251	0.1272392	0.2972308	3.853698e-35	4.203742235e-32
GO:0001932	regulation of protein phosphorylation	0.125123	417.5355	590	1.413053	0.1768055	6.004706e-18	1.07673426767123e-15	1324	234.9102	342	1.455875	0.09009484	0.2583082	2.01456e-14	1.96795450746269e-12
GO:0032870	cellular response to hormone stimulus	0.04975882	166.0452	284	1.710378	0.08510638	6.493022e-18	1.14856294567568e-15	455	80.72821	136	1.684665	0.03582719	0.2989011	1.053985e-10	5.97258166666667e-09
GO:0023056	positive regulation of signaling	0.1447318	482.9699	665	1.376897	0.1992808	6.859263e-18	1.1971700356e-15	1505	267.0241	399	1.494247	0.1051106	0.2651163	9.746395e-19	1.7476754869863e-16
GO:0009725	response to hormone	0.06879393	229.5653	364	1.585605	0.10908	9.41717e-18	1.62198362236842e-15	693	122.9553	191	1.55341	0.05031612	0.2756133	5.331656e-11	3.15678616891892e-09
GO:0080134	regulation of response to stress	0.1004513	335.2059	492	1.467754	0.1474378	1.062627e-17	1.8064659e-15	1128	200.135	279	1.394059	0.07349842	0.2473404	8.448318e-10	4.12643591865672e-08
GO:0051179	localization	0.3540524	1181.473	1419	1.201043	0.4252322	1.215705e-17	2.04020236538462e-15	4587	813.8468	1006	1.236105	0.2650158	0.2193155	1.268275e-16	1.72934580729167e-14
GO:0031401	positive regulation of protein modification process	0.1054903	352.0213	511	1.451617	0.1531316	1.590356e-17	2.63515949873418e-15	1099	194.9897	301	1.543672	0.07929399	0.2738854	2.714507e-16	3.44979578932039e-14
GO:0042325	regulation of phosphorylation	0.1341516	447.6641	622	1.389435	0.186395	1.861275e-17	3.04551121875e-15	1426	253.0075	367	1.45055	0.09668072	0.2573633	3.581783e-15	3.9399613e-13
GO:0051240	positive regulation of multicellular organismal process	0.1752747	584.8918	777	1.328451	0.2328439	2.193936e-17	3.54550891851852e-15	1521	269.8629	452	1.674925	0.1190727	0.2971729	8.5774e-33	6.23767588888889e-30
GO:0009892	negative regulation of metabolic process	0.2254779	752.4198	961	1.277213	0.2879832	2.749229e-17	4.38870824512195e-15	2653	470.7075	592	1.257681	0.1559536	0.2231436	8.04269e-11	4.65835451769911e-09
GO:0016337	single organismal cell-cell adhesion	0.03613759	120.5911	220	1.824346	0.06592748	6.661233e-17	1.05054867433735e-14	392	69.55046	122	1.754122	0.03213909	0.3112245	5.73496e-11	3.36639580269058e-09
GO:0031324	negative regulation of cellular metabolic process	0.214627	716.2101	918	1.281747	0.2750974	8.848582e-17	1.37890402833333e-14	2497	443.0293	560	1.264025	0.1475237	0.2242691	1.274759e-10	7.19249797844827e-09
GO:1902533	positive regulation of intracellular signal transduction	0.08558526	285.598	427	1.495108	0.1279592	1.351247e-16	2.08092038e-14	887	157.3756	249	1.582202	0.06559536	0.2807215	5.865311e-15	6.1916871766129e-13
GO:0051270	regulation of cellular component movement	0.09426582	314.565	461	1.465516	0.138148	1.816473e-16	2.76484088023256e-14	829	147.085	273	1.856069	0.07191781	0.3293124	3.369212e-27	1.49102124966667e-24
GO:0007154	cell communication	0.3835801	1280.007	1510	1.179681	0.4525022	2.87909e-16	4.3318721954023e-14	5549	984.5293	1044	1.060405	0.2750263	0.188142	0.008240634	0.0633701811685261
GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	0.01935213	64.57806	139	2.152434	0.04165418	2.951173e-16	4.3898698375e-14	219	38.85599	68	1.750052	0.01791359	0.3105023	1.05056e-06	3.069605e-05
GO:0043067	regulation of programmed cell death	0.1288259	429.8921	594	1.381742	0.1780042	3.60334e-16	5.29974388764045e-14	1472	261.1691	351	1.343957	0.09246575	0.2384511	5.436032e-10	2.73683303384615e-08
GO:0098602	single organism cell adhesion	0.03868114	129.079	228	1.766361	0.06832484	5.432451e-16	7.90119817666667e-14	420	74.51835	131	1.757956	0.03451001	0.3119048	9.530357e-12	6.30062490555556e-10
GO:0033993	response to lipid	0.08263404	275.7498	412	1.494108	0.1234642	5.625411e-16	8.09193736153846e-14	817	144.9559	218	1.503905	0.05742887	0.2668299	6.149306e-11	3.59350069375e-09
GO:0045321	leukocyte activation	0.04008925	133.7778	234	1.749169	0.07012286	6.200505e-16	8.82224026630435e-14	465	82.50245	127	1.539348	0.03345627	0.2731183	1.574127e-07	5.28341600769231e-06
GO:0042981	regulation of apoptotic process	0.1275241	425.548	587	1.379398	0.1759065	7.817703e-16	1.10036271258065e-13	1458	258.6851	348	1.345265	0.09167545	0.2386831	5.758056e-10	2.88785260689655e-08
GO:0050790	regulation of catalytic activity	0.1843361	615.1295	800	1.300539	0.2397363	8.908742e-16	1.24058971042553e-13	2104	373.3014	526	1.409049	0.1385669	0.25	7.689472e-19	1.437931264e-16
GO:0043085	positive regulation of catalytic activity	0.1206012	402.4462	560	1.39149	0.1678154	9.144508e-16	1.26001694442105e-13	1246	221.0711	344	1.556061	0.09062171	0.2760835	4.198739e-19	8.20320798656716e-17
GO:0007165	signal transduction	0.349884	1167.563	1389	1.189657	0.4162421	1.187831e-15	1.61965706145833e-13	5112	906.9947	946	1.043005	0.2492097	0.1850548	0.05345676	0.249553847503566
GO:0044700	single organism signaling	0.3768174	1257.44	1481	1.17779	0.4438118	1.499018e-15	2.02290161030928e-13	5428	963.0609	1014	1.052893	0.2671233	0.1868091	0.01934574	0.121354706800766
GO:0002684	positive regulation of immune system process	0.05706198	190.4158	305	1.601758	0.09139946	1.650379e-15	2.20443480714286e-13	731	129.6974	178	1.372425	0.04689146	0.2435021	2.937207e-06	7.89487466735113e-05
GO:0023052	signaling	0.3769855	1258.001	1481	1.177265	0.4438118	1.762536e-15	2.33046426666667e-13	5432	963.7706	1014	1.052118	0.2671233	0.1866716	0.02077345	0.127305459035581
GO:1901698	response to nitrogen compound	0.08016543	267.512	398	1.487783	0.1192688	3.532558e-15	4.624118422e-13	877	155.6014	221	1.420296	0.05821918	0.2519954	1.017864e-08	4.15072889719626e-07
GO:0045937	positive regulation of phosphate metabolic process	0.1019213	340.1113	484	1.423064	0.1450405	3.727801e-15	4.83137773168317e-13	1063	188.6024	289	1.532324	0.07613277	0.2718721	3.108229e-15	3.47749723162393e-13
GO:0043207	response to external biotic stimulus	0.04970372	165.8613	272	1.639924	0.08151034	4.635271e-15	5.94859778333333e-13	806	143.0043	157	1.097869	0.04135933	0.1947891	0.1032658	0.395363943258263
GO:0042542	response to hydrogen peroxide	0.008845481	29.51737	80	2.710269	0.02397363	9.135818e-15	1.16104716135922e-12	106	18.80701	38	2.020523	0.01001054	0.3584906	6.525897e-06	0.000160864855394737
GO:0030097	hemopoiesis	0.05549254	185.1786	295	1.593057	0.08840276	9.55764e-15	1.20297603461538e-12	629	111.6001	163	1.460572	0.04293994	0.2591415	1.347116e-07	4.59212198958333e-06
GO:0030334	regulation of cell migration	0.08476066	282.8463	414	1.463692	0.1240635	9.955342e-15	1.24109930266667e-12	717	127.2135	241	1.894454	0.06348788	0.3361227	1.717863e-25	5.76585299230769e-23
GO:0048534	hematopoietic or lymphoid organ development	0.06119614	204.2115	318	1.557209	0.09529518	1.340168e-14	1.6549810490566e-12	687	121.8907	178	1.460324	0.04689146	0.2590975	3.631908e-08	1.37403687052023e-06
GO:0050776	regulation of immune response	0.04306017	143.6918	241	1.677201	0.07222056	1.904609e-14	2.33003101028037e-12	617	109.471	141	1.288012	0.03714436	0.2285251	0.0006352525	0.00780793917840376
GO:0051707	response to other organism	0.04927267	164.4229	267	1.623862	0.08001199	2.49566e-14	3.02483235185185e-12	802	142.2946	155	1.08929	0.04083246	0.1932668	0.1256564	0.452636638965328
GO:1901699	cellular response to nitrogen compound	0.04991054	166.5515	269	1.615116	0.08061133	3.584004e-14	4.30409287706422e-12	506	89.77686	149	1.65967	0.03925184	0.2944664	4.574847e-11	2.79835267429907e-09
GO:0051241	negative regulation of multicellular organismal process	0.1238194	413.1855	562	1.360164	0.1684147	4.538598e-14	5.40093162e-12	1095	194.28	307	1.580194	0.0808746	0.2803653	3.825732e-18	6.10717461951219e-16
GO:0048545	response to steroid hormone	0.03222314	107.5286	192	1.785571	0.05753671	4.662672e-14	5.49859247567568e-12	294	52.16284	102	1.955415	0.02687039	0.3469388	1.86396e-12	1.38632025e-10
GO:0001817	regulation of cytokine production	0.04558675	152.123	250	1.643407	0.07491759	5.137991e-14	6.00502698125e-12	577	102.374	144	1.406607	0.03793467	0.2495667	6.582528e-06	0.000161660959699812
GO:0009607	response to biotic stimulus	0.05177849	172.7848	276	1.597362	0.08270902	5.548932e-14	6.42792211327434e-12	845	149.9238	162	1.080549	0.0426765	0.191716	0.1439786	0.495622708920188
GO:0046649	lymphocyte activation	0.03478703	116.0843	203	1.748729	0.06083308	5.861855e-14	6.73084929385965e-12	389	69.01818	108	1.564805	0.028451	0.277635	5.527266e-07	1.69046523224299e-05
GO:0010605	negative regulation of macromolecule metabolic process	0.2091189	697.8297	877	1.256754	0.2628109	6.980161e-14	7.94524412956522e-12	2448	434.3355	539	1.240976	0.1419916	0.2201797	5.422971e-09	2.2898932383871e-07
GO:0030098	lymphocyte differentiation	0.02445125	81.59381	156	1.91191	0.04674858	7.121924e-14	8.03672285862069e-12	259	45.95298	80	1.74091	0.02107482	0.3088803	1.573612e-07	5.28341600769231e-06
GO:0019538	protein metabolic process	0.2695062	899.3421	1093	1.215333	0.3275397	7.514749e-14	8.40752687264957e-12	3734	662.5036	750	1.132069	0.1975764	0.200857	2.530052e-05	0.000526524335135135
GO:0051049	regulation of transport	0.1612872	538.2155	701	1.302452	0.2100689	8.543414e-14	9.47739739491525e-12	1786	316.8804	439	1.385381	0.1156481	0.2458007	1.875434e-14	1.84582188421053e-12
GO:0040012	regulation of locomotion	0.09396083	313.5473	445	1.419244	0.1333533	8.960497e-14	9.8565467e-12	830	147.2624	262	1.779137	0.06902002	0.3156627	4.126497e-23	1.0803169146e-20
GO:0002520	immune system development	0.06293105	210.0009	321	1.528565	0.09619419	9.579642e-14	1.0449792815e-11	714	126.6812	182	1.436677	0.04794521	0.254902	8.858392e-08	3.12550812075472e-06
GO:0042327	positive regulation of phosphorylation	0.09018726	300.9549	430	1.428786	0.1288583	9.741849e-14	1.05389093727273e-11	938	166.4243	253	1.520211	0.0666491	0.2697228	4.728466e-13	3.79727729693252e-11
GO:0002521	leukocyte differentiation	0.03295205	109.961	194	1.764262	0.05813605	9.943311e-14	1.06686836877049e-11	356	63.16317	98	1.551537	0.02581665	0.2752809	2.719619e-06	7.43211121294363e-05
GO:0000302	response to reactive oxygen species	0.01483431	49.5021	109	2.201927	0.03266407	1.198828e-13	1.27582589593496e-11	179	31.75901	55	1.731792	0.01448894	0.3072626	1.51192e-05	0.000334307986486486
GO:2001233	regulation of apoptotic signaling pathway	0.03306377	110.3338	194	1.758301	0.05813605	1.339082e-13	1.41359543387097e-11	397	70.43758	97	1.377106	0.02555321	0.2443325	0.0004368925	0.00580012456896552
GO:0001934	positive regulation of protein phosphorylation	0.08711076	290.6886	417	1.434525	0.1249625	1.40603e-13	1.472394616e-11	895	158.795	244	1.536572	0.06427819	0.2726257	3.672334e-13	3.00442825375e-11
GO:2000145	regulation of cell motility	0.08715467	290.8351	417	1.433802	0.1249625	1.509133e-13	1.56782150555556e-11	761	135.0201	247	1.829357	0.06506849	0.3245729	1.105366e-23	3.07856190212766e-21
GO:0042592	homeostatic process	0.1229359	410.237	555	1.352877	0.1663171	1.692277e-13	1.74424456141732e-11	1411	250.3462	334	1.334153	0.08798736	0.2367116	3.475232e-09	1.52653647248322e-07
GO:0071396	cellular response to lipid	0.05330105	177.8656	280	1.574222	0.0839077	1.807129e-13	1.84807176640625e-11	463	82.1476	140	1.704249	0.03688093	0.3023758	2.268971e-11	1.43482272415459e-09
GO:0030335	positive regulation of cell migration	0.04640582	154.8562	251	1.620858	0.07521726	1.901421e-13	1.9294264255814e-11	421	74.69577	140	1.874269	0.03688093	0.3325416	7.212992e-15	7.49349724444444e-13
GO:0002683	negative regulation of immune system process	0.0375477	125.2967	212	1.691984	0.06353012	3.45855e-13	3.48249380769231e-11	429	76.11517	109	1.43204	0.02871444	0.2540793	3.786528e-05	0.000739579732786885
