ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0044707	single-multicellular organism process	0.4717849	863.8382	1054	1.220136	0.5756417	3.46155e-19	2.51731608333333e-16	5396	647.9235	946	1.460049	0.3682367	0.175315	2.627509e-44	3.439409281e-40
GO:0051179	localization	0.3540524	648.27	833	1.284958	0.4549427	4.317293e-19	2.97438765105263e-16	4587	550.783	714	1.296336	0.2779292	0.1556573	2.363267e-16	6.44482604791667e-14
GO:0050896	response to stimulus	0.5096722	933.2098	1120	1.200159	0.6116876	1.062422e-18	6.95355199e-16	8144	977.889	1022	1.045108	0.3978202	0.1254912	0.02965373	0.197943562315145
GO:0009891	positive regulation of biosynthetic process	0.1763936	322.9768	473	1.464502	0.2583288	1.469459e-18	9.15962776666667e-16	1829	219.6168	362	1.648326	0.1409109	0.1979224	9.792649e-24	5.34107397541667e-21
GO:0044699	single-organism process	0.7764693	1421.715	1569	1.103597	0.8569088	2.42315e-18	1.44177425e-15	13115	1574.781	1715	1.08904	0.6675749	0.1307663	5.863363e-10	5.11676144466667e-08
GO:0010557	positive regulation of macromolecule biosynthetic process	0.1645419	301.2762	445	1.47705	0.2430366	5.677798e-18	3.23140764434783e-15	1679	201.6056	338	1.676541	0.1315687	0.2013103	2.021899e-23	1.01794838115385e-20
GO:0010628	positive regulation of gene expression	0.17661	323.3729	470	1.45343	0.2566903	7.903982e-18	4.31096351583333e-15	1783	214.0933	362	1.690851	0.1409109	0.2030286	7.868769e-26	6.866812414e-23
GO:0032502	developmental process	0.4659767	853.2033	1035	1.213076	0.5652649	1.095534e-17	5.736216024e-15	5388	646.9629	923	1.426666	0.3592838	0.1713066	1.831261e-38	5.9928016225e-35
GO:0031328	positive regulation of cellular biosynthetic process	0.1733754	317.4503	462	1.455346	0.2523211	1.372674e-17	6.91088563846154e-15	1800	216.1346	357	1.651748	0.1389646	0.1983333	1.450871e-23	7.596760556e-21
GO:0048583	regulation of response to stimulus	0.2979167	545.4854	715	1.310759	0.390497	1.801631e-17	8.455742625e-15	3491	419.1811	579	1.381265	0.2253795	0.1658551	1.234248e-18	3.8467396e-16
GO:0044767	single-organism developmental process	0.4639297	849.4552	1030	1.212542	0.5625341	1.808715e-17	8.455742625e-15	5348	642.1599	920	1.432665	0.358116	0.1720269	4.414645e-39	1.92625676833333e-35
GO:0009058	biosynthetic process	0.2952923	540.6802	707	1.307612	0.3861278	5.82701e-17	2.63019175517241e-14	3833	460.2466	600	1.303649	0.2335539	0.1565354	6.100732e-14	1.247790341875e-11
GO:0044249	cellular biosynthetic process	0.2868266	525.1795	690	1.313836	0.3768433	6.618144e-17	2.887716832e-14	3683	442.2354	581	1.31378	0.226158	0.1577518	4.054905e-14	8.846451075e-12
GO:0034641	cellular nitrogen compound metabolic process	0.3108111	569.0951	737	1.295038	0.4025123	6.926447e-17	2.92474810419355e-14	4393	527.4885	628	1.190547	0.2444531	0.1429547	1.569762e-07	7.87286765517241e-06
GO:0019222	regulation of metabolic process	0.4453432	815.4233	991	1.21532	0.5412343	1.19768e-16	4.89925975e-14	6108	733.4168	883	1.203954	0.3437135	0.1445645	4.054294e-12	5.83194598461539e-10
GO:1901576	organic substance biosynthetic process	0.2899173	530.8386	694	1.307365	0.3790279	1.564025e-16	6.20396583333333e-14	3750	450.2804	589	1.308074	0.2292721	0.1570667	5.929391e-14	1.23199568555556e-11
GO:0045893	positive regulation of transcription, DNA-templated	0.1486704	272.2155	403	1.480445	0.2200983	2.782199e-16	1.071146615e-13	1435	172.3073	305	1.770093	0.1187232	0.2125436	5.231951e-25	3.60453887315789e-22
GO:0002684	positive regulation of immune system process	0.05706198	104.4805	194	1.856806	0.105953	3.147524e-16	1.177173976e-13	731	87.77467	143	1.629172	0.05566368	0.1956224	1.675427e-09	1.32116502590361e-07
GO:1902680	positive regulation of RNA biosynthetic process	0.1489146	272.6626	403	1.478017	0.2200983	3.589365e-16	1.30513299583333e-13	1441	173.0278	305	1.762723	0.1187232	0.2116586	1.066625e-24	6.64862916666667e-22
GO:0048519	negative regulation of biological process	0.3896151	713.3852	884	1.239162	0.4827963	3.710733e-16	1.31279716135135e-13	4806	577.0794	770	1.334305	0.2997275	0.1602164	2.278897e-21	9.03962476666667e-19
GO:0048523	negative regulation of cellular process	0.3689604	675.5665	844	1.249322	0.4609503	5.147196e-16	1.77307356947368e-13	4473	537.0945	722	1.34427	0.2810432	0.1614129	1.167858e-20	4.13169222162162e-18
GO:1903706	regulation of hemopoiesis	0.03662442	67.05932	141	2.102616	0.0770071	5.285492e-16	1.77402795589744e-13	378	45.38827	93	2.048988	0.03620086	0.2460317	6.80782e-12	9.28274622916667e-10
GO:0031323	regulation of cellular metabolic process	0.4240069	776.3567	947	1.2198	0.5172037	6.550358e-16	2.1436046555e-13	5784	694.5125	832	1.197963	0.3238614	0.1438451	8.523134e-11	9.53571145811966e-09
GO:0006139	nucleobase-containing compound metabolic process	0.2771507	507.463	665	1.31044	0.3631895	7.207025e-16	2.30097456707317e-13	3795	455.6838	552	1.211366	0.2148696	0.1454545	1.194458e-07	6.254182088e-06
GO:0048856	anatomical structure development	0.4475872	819.5321	990	1.208006	0.5406881	8.621503e-16	2.68703510166667e-13	5040	605.1769	872	1.440901	0.3394317	0.1730159	1.887504e-37	4.941485472e-34
GO:0019538	protein metabolic process	0.2695062	493.4658	649	1.315187	0.3544511	1.008883e-15	3.02867495e-13	3734	448.3592	532	1.186549	0.2070845	0.1424746	3.057888e-06	0.000113177693050847
GO:0010468	regulation of gene expression	0.3276715	599.9664	763	1.271738	0.4167122	1.018042e-15	3.02867495e-13	4185	502.513	637	1.267629	0.2479564	0.1522103	2.167326e-12	3.18767385842697e-10
GO:0080090	regulation of primary metabolic process	0.4201416	769.2792	938	1.219323	0.5122884	1.290963e-15	3.68311937446808e-13	5742	689.4694	825	1.196572	0.3211366	0.1436782	1.402746e-10	1.4689556112e-08
GO:0048534	hematopoietic or lymphoid organ development	0.06119614	112.0501	202	1.802764	0.1103222	1.308799e-15	3.68311937446808e-13	687	82.49138	141	1.70927	0.05488517	0.2052402	7.310498e-11	8.39424726491228e-09
GO:0006807	nitrogen compound metabolic process	0.3368253	616.7272	780	1.264741	0.4259967	1.322434e-15	3.68311937446808e-13	4726	567.4734	671	1.182434	0.2611911	0.1419805	1.39308e-07	7.0679911627907e-06
GO:0006950	response to stress	0.209511	383.6146	527	1.373775	0.2878209	1.477819e-15	3.927664972e-13	2953	354.5808	414	1.167576	0.1611522	0.1401964	0.0002069452	0.00435180406410256
GO:0051254	positive regulation of RNA metabolic process	0.1531034	280.3323	409	1.458983	0.2233752	1.487158e-15	3.927664972e-13	1499	179.9921	309	1.716742	0.1202803	0.2061374	4.440095e-23	2.15262383518519e-20
GO:0002520	immune system development	0.06293105	115.2268	206	1.787779	0.1125068	1.500254e-15	3.927664972e-13	714	85.7334	145	1.69129	0.0564422	0.2030812	8.615478e-11	9.5573395779661e-09
GO:0051173	positive regulation of nitrogen compound metabolic process	0.1774062	324.8307	460	1.416122	0.2512288	1.794934e-15	4.60699726666667e-13	1852	222.3785	354	1.591881	0.1377968	0.1911447	1.577694e-20	5.3560890025641e-18
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	0.1698191	310.9387	443	1.424718	0.2419443	2.894998e-15	7.28760073461538e-13	1744	209.4104	339	1.618831	0.131958	0.1943807	7.347156e-21	2.747836344e-18
GO:0048513	animal organ development	0.3014419	551.9401	709	1.28456	0.3872201	3.219141e-15	7.95067088490566e-13	3102	372.472	585	1.570588	0.2277151	0.188588	2.113897e-33	3.07454574777778e-30
GO:0007275	multicellular organism development	0.4324649	791.8431	958	1.209836	0.5232114	3.850099e-15	9.33292516851852e-13	4722	566.9931	835	1.472681	0.3250292	0.1768319	3.671315e-39	1.92625676833333e-35
GO:0060255	regulation of macromolecule metabolic process	0.4239006	776.162	942	1.213664	0.514473	3.958603e-15	9.42147514e-13	5751	690.5501	826	1.196148	0.3215259	0.1436272	1.463409e-10	1.52031935e-08
GO:0044271	cellular nitrogen compound biosynthetic process	0.2247323	411.4848	555	1.348774	0.3031131	5.335217e-15	1.24710697375e-12	2809	337.2901	458	1.357882	0.1782795	0.1630473	2.776691e-13	4.97902536849315e-11
GO:1901360	organic cyclic compound metabolic process	0.3013453	551.7633	707	1.281347	0.3861278	6.458472e-15	1.48318242947368e-12	4156	499.0308	592	1.1863	0.2304399	0.1424447	6.872038e-07	2.88317235320513e-05
GO:0044763	single-organism cellular process	0.6416077	1174.784	1328	1.130421	0.7252867	1.546432e-14	3.49013704827586e-12	8980	1078.272	1320	1.224181	0.5138186	0.1469933	8.22164e-25	5.38106338e-22
GO:0010646	regulation of cell communication	0.2781266	509.2498	659	1.29406	0.3599126	1.622087e-14	3.5988337e-12	3085	370.4307	534	1.441565	0.207863	0.1730956	4.82142e-21	1.8562467e-18
GO:0046483	heterocycle metabolic process	0.2844683	520.8614	671	1.28825	0.3664664	1.958268e-14	4.27228802e-12	3925	471.2935	564	1.196706	0.2195407	0.1436943	4.441052e-07	1.95735254814815e-05
GO:0023051	regulation of signaling	0.2792167	511.2458	660	1.290964	0.3604588	2.516224e-14	5.39956920655738e-12	3108	373.1924	536	1.436256	0.2086415	0.1724582	9.069727e-21	3.29785351194444e-18
GO:0034654	nucleobase-containing compound biosynthetic process	0.196741	360.2328	494	1.371336	0.2697979	2.558134e-14	5.40096355806452e-12	2304	276.6523	392	1.416941	0.1525886	0.1701389	4.578103e-14	9.82415873278688e-12
GO:2000112	regulation of cellular macromolecule biosynthetic process	0.302839	554.4983	706	1.273223	0.3855816	2.83579e-14	5.8632380296875e-12	3858	463.2485	580	1.252028	0.2257688	0.150337	2.750998e-10	2.647835575e-08
GO:0043412	macromolecule modification	0.2208553	404.386	543	1.342776	0.2965593	2.866671e-14	5.8632380296875e-12	2847	341.8529	429	1.254926	0.166991	0.1506849	8.828902e-08	4.83557854309623e-06
GO:0018130	heterocycle biosynthetic process	0.2007038	367.4887	501	1.363307	0.273621	4.109322e-14	8.27554230461538e-12	2370	284.5772	400	1.405594	0.1557026	0.1687764	8.212996e-14	1.60459877074627e-11
GO:0044267	cellular protein metabolic process	0.2334558	427.4575	567	1.326448	0.3096668	5.142287e-14	1.01988692166667e-11	3162	379.6765	456	1.201023	0.177501	0.1442125	5.388759e-06	0.000184124928567708
GO:0009889	regulation of biosynthetic process	0.3243753	593.9312	746	1.256038	0.4074276	5.523825e-14	1.07920700373134e-11	4185	502.513	621	1.235789	0.2417283	0.1483871	4.783656e-10	4.28890801643836e-08
GO:0006357	regulation of transcription from RNA polymerase II promoter	0.1910497	349.812	480	1.372165	0.2621518	6.581814e-14	1.25869076666667e-11	1930	231.7443	369	1.592272	0.1436357	0.1911917	1.962299e-21	8.027029346875e-19
GO:0010556	regulation of macromolecule biosynthetic process	0.3076121	563.2378	713	1.265895	0.3894047	6.63481e-14	1.25869076666667e-11	3957	475.1359	587	1.235436	0.2284936	0.1483447	1.867087e-09	1.46348316347305e-07
GO:0009966	regulation of signal transduction	0.2500066	457.7621	599	1.30854	0.3271436	8.115156e-14	1.517534172e-11	2801	336.3295	477	1.418252	0.1856754	0.1702963	2.869743e-17	8.537485425e-15
GO:0006725	cellular aromatic compound metabolic process	0.2911195	533.0399	680	1.275702	0.3713818	8.943017e-14	1.64546608722222e-11	3972	476.937	570	1.195126	0.2218762	0.1435045	4.498715e-07	1.97611340100671e-05
GO:0019438	aromatic compound biosynthetic process	0.2026235	371.0036	503	1.355782	0.2747133	9.050692e-14	1.64546608722222e-11	2377	285.4178	400	1.401454	0.1557026	0.1682793	1.289046e-13	2.48141355e-11
GO:0031326	regulation of cellular biosynthetic process	0.3205642	586.953	737	1.255637	0.4025123	9.987932e-14	1.79098671068493e-11	4130	495.9089	617	1.24418	0.2401713	0.1493947	1.722521e-10	1.76154686640625e-08
GO:0009059	macromolecule biosynthetic process	0.2400117	439.4615	578	1.315246	0.3156745	1.195864e-13	2.11538645405405e-11	2966	356.1418	475	1.333738	0.1848968	0.1601483	1.726667e-12	2.62814779418605e-10
GO:1901362	organic cyclic compound biosynthetic process	0.2086114	381.9676	513	1.343046	0.2801748	2.205263e-13	3.84891902266667e-11	2481	297.9055	410	1.376275	0.1595952	0.1652559	9.460422e-13	1.54796154975e-10
GO:0034645	cellular macromolecule biosynthetic process	0.2380526	435.8743	572	1.312305	0.3123976	2.642735e-13	4.55176330921053e-11	2937	352.6596	467	1.324223	0.1817828	0.1590058	8.73404e-12	1.15483417777778e-09
GO:0051239	regulation of multicellular organismal process	0.279902	512.5006	655	1.278047	0.357728	2.683589e-13	4.5621013e-11	2713	325.7629	512	1.571695	0.1992993	0.188721	7.151887e-29	9.361820083e-26
GO:0006955	immune response	0.05689605	104.1767	183	1.756631	0.09994539	3.083027e-13	5.17395172179487e-11	928	111.4294	145	1.301272	0.0564422	0.15625	0.0004792984	0.00867775388105117
GO:0006464	cellular protein modification process	0.2046357	374.688	504	1.345119	0.2752594	3.145108e-13	5.21132452151899e-11	2593	311.3539	399	1.2815	0.1553134	0.1538758	2.534851e-08	1.53616664768519e-06
GO:0044700	single organism signaling	0.3768174	689.9527	841	1.218924	0.4593119	3.555406e-13	5.8175330675e-11	5428	651.7659	692	1.061731	0.2693655	0.1274871	0.02788739	0.187712482485876
GO:0051234	establishment of localization	0.2656948	486.4871	626	1.286776	0.3418897	3.863209e-13	6.24313651975309e-11	3591	431.1885	523	1.212926	0.2035812	0.1456419	2.456703e-07	1.169390628e-05
GO:0023052	signaling	0.3769855	690.2604	841	1.218381	0.4593119	3.967539e-13	6.33354701341463e-11	5432	652.2462	692	1.060949	0.2693655	0.1273932	0.02942033	0.196786979918242
GO:0007154	cell communication	0.3835801	702.3352	853	1.21452	0.4658656	4.651077e-13	7.26677169166667e-11	5549	666.295	707	1.061092	0.2752044	0.1274103	0.02732088	0.184821870387597
GO:0006355	regulation of transcription, DNA-templated	0.2806759	513.9176	655	1.274523	0.357728	4.663169e-13	7.26677169166667e-11	3476	417.3799	530	1.269826	0.206306	0.1524741	2.478909e-10	2.40362361555556e-08
GO:0080134	regulation of response to stress	0.1004513	183.9263	282	1.533223	0.1540142	5.972461e-13	9.19758994e-11	1128	135.4444	206	1.52092	0.08018684	0.1826241	2.441094e-10	2.40255041052632e-08
GO:1903506	regulation of nucleic acid-templated transcription	0.2817082	515.8077	656	1.271792	0.3582742	6.748481e-13	1.02718158476744e-10	3492	419.3011	531	1.266393	0.2066952	0.1520619	3.632799e-10	3.34882668380282e-08
GO:0051252	regulation of RNA metabolic process	0.2909189	532.6725	674	1.265318	0.3681049	6.834355e-13	1.02829548218391e-10	3624	435.151	546	1.254737	0.2125341	0.1506623	8.122123e-10	6.81529423525641e-08
GO:2001141	regulation of RNA biosynthetic process	0.2819484	516.2476	656	1.270708	0.3582742	7.989713e-13	1.18846980875e-10	3499	420.1417	531	1.263859	0.2066952	0.1517576	4.972076e-10	4.4275152952381e-08
GO:0051716	cellular response to stimulus	0.4363689	798.9914	950	1.188999	0.5188422	8.363473e-13	1.22587820911111e-10	6626	795.6155	817	1.026878	0.3180226	0.1233021	0.1709975	0.548751477077715
GO:0048731	system development	0.3977869	728.3478	878	1.205468	0.4795194	8.428498e-13	1.22587820911111e-10	4168	500.4717	747	1.492592	0.2907746	0.1792226	3.541399e-36	7.72615215166667e-33
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	0.1242609	227.5217	333	1.463597	0.1818678	1.000875e-12	1.43972019230769e-10	1145	137.4856	245	1.782004	0.09536785	0.2139738	1.595779e-20	5.3560890025641e-18
GO:0071840	cellular component organization or biogenesis	0.3807425	697.1395	845	1.212096	0.4614965	1.142802e-12	1.62600849782609e-10	4997	600.0137	738	1.229972	0.2872713	0.1476886	1.056368e-11	1.3425104e-09
GO:0006810	transport	0.2546801	466.3193	601	1.288817	0.3282359	1.23772e-12	1.74212417204301e-10	3463	415.819	500	1.202446	0.1946283	0.1443835	1.426558e-06	5.57422215522388e-05
GO:0070887	cellular response to chemical stimulus	0.2015823	369.0972	494	1.338401	0.2697979	1.378014e-12	1.91895779361702e-10	2224	267.0463	381	1.426719	0.1483067	0.1713129	4.043883e-14	8.846451075e-12
GO:0030097	hemopoiesis	0.05549254	101.6068	177	1.742009	0.09666849	1.550902e-12	2.13697970315789e-10	629	75.52704	127	1.681517	0.04943558	0.2019078	1.894655e-09	1.47625202083333e-07
GO:0048872	homeostasis of number of cells	0.02050438	37.54352	87	2.317311	0.04751502	1.984807e-12	2.70636704479167e-10	240	28.81795	54	1.873832	0.02101985	0.225	3.305923e-06	0.000120541872061281
GO:0090304	nucleic acid metabolic process	0.2475505	453.265	585	1.290636	0.3194975	2.411311e-12	3.25402690618557e-10	3314	397.9278	476	1.196197	0.1852861	0.1436331	4.944847e-06	0.000171692432970822
GO:0010467	gene expression	0.24454	447.7528	578	1.290891	0.3156745	3.47356e-12	4.63968371428571e-10	3161	379.5564	469	1.235653	0.1825613	0.1483708	1.342853e-07	6.83966761478599e-06
GO:0006793	phosphorus metabolic process	0.1492517	273.2798	383	1.401494	0.2091753	4.100975e-12	5.42240027777778e-10	1813	217.6956	297	1.36429	0.1156092	0.1638169	5.457096e-09	3.7204888875e-07
GO:1902105	regulation of leukocyte differentiation	0.02783198	50.96036	106	2.080048	0.05789186	4.796552e-12	6.278686568e-10	276	33.14064	68	2.051861	0.02646944	0.2463768	4.212232e-09	2.9485624e-07
GO:0048584	positive regulation of response to stimulus	0.1643335	300.8946	414	1.375897	0.226106	5.134578e-12	6.65461643762376e-10	1825	219.1365	313	1.428334	0.1218373	0.1715068	9.906917e-12	1.28397567851485e-09
GO:0019219	regulation of nucleobase-containing compound metabolic process	0.315227	577.1807	714	1.237048	0.3899508	8.2378e-12	1.05718433333333e-09	3978	477.6575	592	1.239382	0.2304399	0.1488185	9.135742e-10	7.5687887835443e-08
GO:0016070	RNA metabolic process	0.2242362	410.5765	535	1.303046	0.2921901	8.339796e-12	1.05988281203884e-09	2859	343.2938	428	1.246745	0.1666018	0.1497027	1.981018e-07	9.74869384210526e-06
GO:0006351	transcription, DNA-templated	0.1801399	329.8361	445	1.349155	0.2430366	9.95754e-12	1.25330960192308e-09	2025	243.1514	346	1.422982	0.1346828	0.1708642	1.081513e-12	1.74777841604938e-10
GO:0097659	nucleic acid-templated transcription	0.1801671	329.8859	445	1.348951	0.2430366	1.017477e-11	1.26845466e-09	2026	243.2715	346	1.422279	0.1346828	0.1707799	1.155802e-12	1.82282508192771e-10
GO:0016043	cellular component organization	0.373024	683.0069	823	1.204966	0.4494812	1.317548e-11	1.62704748301887e-09	4820	578.7605	716	1.237127	0.2787077	0.1485477	7.943597e-12	1.06103759928571e-09
GO:0045637	regulation of myeloid cell differentiation	0.02044468	37.43422	84	2.243936	0.04587657	2.30453e-11	2.8192801588785e-09	207	24.85548	53	2.132327	0.0206306	0.2560386	5.403532e-08	3.07531451652174e-06
GO:0051171	regulation of nitrogen compound metabolic process	0.3309862	606.0357	741	1.2227	0.4046969	2.460377e-11	2.98206804907407e-09	4240	509.1171	625	1.227615	0.2432853	0.1474057	1.282508e-09	1.04273476521739e-07
GO:0065008	regulation of biological quality	0.2971626	544.1046	675	1.24057	0.368651	3.128755e-11	3.75737641743119e-09	3360	403.4513	558	1.383067	0.2172051	0.1660714	5.116988e-18	1.55770634697674e-15
GO:0032774	RNA biosynthetic process	0.1816942	332.6821	445	1.337613	0.2430366	3.356491e-11	3.99422429e-09	2041	245.0726	347	1.415907	0.135072	0.1700147	1.946305e-12	2.8951286875e-10
GO:0010033	response to organic substance	0.2254156	412.7359	533	1.291383	0.2910978	3.957473e-11	4.66696590720721e-09	2725	327.2038	425	1.298885	0.165434	0.1559633	1.373706e-09	1.10842907730061e-07
GO:0006996	organelle organization	0.1741927	318.9469	429	1.345052	0.2342982	4.219878e-11	4.9319824125e-09	2547	305.8305	350	1.144425	0.1362398	0.1374166	0.002595728	0.0336416628910891
GO:0002262	myeloid cell homeostasis	0.009873842	18.079	52	2.876265	0.02839978	4.543421e-11	5.26313105221239e-09	114	13.68853	29	2.118563	0.01128844	0.254386	5.949646e-05	0.00151519194824903
GO:0051240	positive regulation of multicellular organismal process	0.1752747	320.928	429	1.336748	0.2342982	9.720423e-11	1.11614330763158e-08	1521	182.6337	320	1.752141	0.1245621	0.2103879	1.843433e-25	1.508158623125e-22
GO:0006796	phosphate-containing compound metabolic process	0.1443906	264.3791	365	1.380593	0.1993446	9.816734e-11	1.11740041791304e-08	1749	210.0108	286	1.361835	0.1113274	0.163522	1.299952e-08	8.42394637623762e-07
GO:0050865	regulation of cell activation	0.04506517	82.51433	145	1.757271	0.0791917	1.047837e-10	1.18242985603448e-08	494	59.31694	108	1.820728	0.0420397	0.2186235	3.098682e-10	2.93925705652174e-08
GO:0006954	inflammatory response	0.02913573	53.34752	105	1.968227	0.05734571	1.305425e-10	1.46051395299145e-08	432	51.87231	81	1.561527	0.03152978	0.1875	2.828623e-05	0.000804070712798265
GO:0002683	negative regulation of immune system process	0.0375477	68.74983	126	1.832732	0.06881486	1.543736e-10	1.71250035932203e-08	429	51.51208	91	1.766576	0.03542234	0.2121212	3.515779e-08	2.0363516420354e-06
GO:0032501	multicellular organismal process	0.5329745	975.8763	1109	1.136415	0.60568	2.149561e-10	2.3645171e-08	7375	885.5515	1015	1.146178	0.3950954	0.1376271	7.683832e-09	5.08626560555556e-07
GO:0045638	negative regulation of myeloid cell differentiation	0.008935785	16.36142	46	2.811492	0.02512288	1.172258e-09	1.27873810166667e-07	94	11.28703	24	2.126334	0.009342156	0.2553191	0.0002342191	0.00481896945054945
GO:0018279	protein N-linked glycosylation via asparagine	0.003553167	6.505849	27	4.150112	0.01474604	1.451742e-09	1.57052089090909e-07	32	3.842393	11	2.862799	0.004281822	0.34375	0.0008461471	0.013949704709068
GO:0018193	peptidyl-amino acid modification	0.06688743	122.4709	191	1.559554	0.1043146	1.525591e-09	1.63688411393443e-07	782	93.89848	130	1.384474	0.05060335	0.1662404	6.6157e-05	0.00165582242829828
GO:0071310	cellular response to organic substance	0.1722372	315.3663	415	1.31593	0.2266521	1.619777e-09	1.72381145772358e-07	1827	219.3766	322	1.467795	0.1253406	0.1762452	1.392242e-13	2.64122431594203e-11
GO:0032101	regulation of response to external stimulus	0.06218337	113.8578	180	1.58092	0.09830694	1.79429e-09	1.89413355645161e-07	657	78.88913	140	1.774642	0.05449591	0.2130898	5.173899e-12	7.20492956489362e-10
GO:0018196	peptidyl-asparagine modification	0.003626139	6.63946	27	4.066596	0.01474604	2.215639e-09	2.3202171608e-07	33	3.962468	11	2.776048	0.004281822	0.3333333	0.001132895	0.0176123462589074
GO:0042221	response to chemical	0.3058119	559.9415	678	1.210841	0.3702895	2.273369e-09	2.36177779444444e-07	4651	558.4678	555	0.9937905	0.2160374	0.1193292	0.5787973	1
GO:0044710	single-organism metabolic process	0.2231771	408.6372	516	1.262734	0.2818132	2.645983e-09	2.72723759606299e-07	3028	363.5864	415	1.141407	0.1615415	0.1370542	0.001227365	0.0188588381946073
GO:0050793	regulation of developmental process	0.2541801	465.4037	577	1.239784	0.3151283	2.796967e-09	2.86033578359375e-07	2383	286.1382	457	1.59713	0.1778902	0.1917751	4.186366e-27	4.21534853384615e-24
GO:0007165	signal transduction	0.349884	640.6377	761	1.187879	0.4156199	3.270834e-09	3.3190090744186e-07	5112	613.8223	633	1.031243	0.2463994	0.1238263	0.1783344	0.568948890080429
